Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-3.0074164867401123,-0.27030944280270353,-0.29983390874032312,-3.5775598382831393
1,"11 Ag, Forestry, Fish & Hunting",0,-7.0169349409600834E-05,-0.0006914230025942262,-0.00076159235200382697
20,21 Mining,0,-3.3493994768559815E-05,-3.0377786944097255E-05,-6.3871781712657074E-05
41,22 Utilities,0,-6.4247886097696433E-06,-1.6752523029334569E-05,-2.3177311639104213E-05
52,23 Construction,0,-0.0017624535204596456,-0.00097179788481079315,-0.0027342514052704388
65,31-33 Manufacturing,0,-0.0035460187314213082,-0.0007381483764967821,-0.0042841671079180904
395,42 Wholesale Trade,-3.0074164867401123,-0.0081636761779624693,-0.0040983718401944817,-3.0196785347582695
396,44-45 Retail trade,0,-0.0033148855408072003,-0.068875068266415512,-0.072189953807222734
408,48-49 Transportation & Warehousing,0,-0.060455057165750684,-0.009802086923511831,-0.070257144089262508
417,51-56 Professional Services,0,-0.10883920319301214,-0.051185167810978378,-0.16002437100399053
472,"61-81 Educational, Health, Recreation Service",0,-0.020891767081977364,-0.13495487969460146,-0.15584664677657883
518,92 Government & non NAICs,0,-0.063226293258524788,-0.02846983463074626,-0.091696127889271034
