Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-2.974433422088623,-0.1300637709800388,-0.043739765162829236,-3.1482369582314913
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00020200609132314511,-0.00082091227298003639,-0.0010229183643031816
20,21 Mining,0,-0.00016049544603367668,-0.00013709316410274119,-0.00029758861013641789
41,22 Utilities,0,0,0,0
52,23 Construction,0,-0.00016283727611093456,-3.4257450380309613E-05,-0.00019709472649124418
65,31-33 Manufacturing,0,-0.0022187551811016604,-0.0001526598516792452,-0.0023714150327809069
395,42 Wholesale Trade,-2.974433422088623,-0.0058867386682020543,-0.0014873001576419969,-2.9818074609144669
396,44-45 Retail trade,0,-0.00078578976978566518,-0.0068458172696741915,-0.0076316070394598576
408,48-49 Transportation & Warehousing,0,-0.040315387116293649,-0.0037669332062151228,-0.044082320322508771
417,51-56 Professional Services,0,-0.072079791557588535,-0.011566270549595418,-0.083646062107183991
472,"61-72 Educational, Health, Recreation Service",0,-0.0067525478509712442,-0.018895216427339913,-0.025647764278311152
518,92 Government & non NAICs,0,-0.0014994220226282379,-3.3304813220259184E-05,-0.0015327268358484971
