Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-4.0376739501953125,-0.26442815283464449,-0.10433231609713164,-4.4064344191270894
1,"11 Ag, Forestry, Fish & Hunting",0,-0.0001370322743168724,-0.0025499722329599306,-0.0026870045072768028
20,21 Mining,0,-0.00023146357574557966,-0.00020812447891640416,-0.00043958805466198379
41,22 Utilities,0,0,0,0
52,23 Construction,0,-0.00055267415783037026,-0.00019858163388742321,-0.00075125579171779347
65,31-33 Manufacturing,0,-0.002273198032353394,-0.00071155895300937318,-0.0029847569853627665
395,42 Wholesale Trade,-4.0376739501953125,-0.0042121032752353727,-0.0015337899462156259,-4.0434198434167632
396,44-45 Retail trade,0,-0.0016034092320146422,-0.021500196483793553,-0.023103605715808197
408,48-49 Transportation & Warehousing,0,-0.01053043617056303,-0.00075460785876260987,-0.011285044029325637
417,51-56 Professional Services,0,-0.21962448480903038,-0.037161659208606569,-0.25678614401763689
472,"61-72 Educational, Health, Recreation Service",0,-0.019724401259286112,-0.038165270911695991,-0.057889672170982093
518,92 Government & non NAICs,0,-0.0055389500482687856,-0.0015485543892841702,-0.0070875044375529554
