Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-3.4485952854156494,-0.33103152996730612,-0.33812394012003699,-4.1177507555029917
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00035335424419307267,-0.002282419285350177,-0.0026357735295432496
20,21 Mining,0,-0.000589993950246988,-0.00058503646857407617,-0.0011750304188210643
41,22 Utilities,0,-0.0029836977511648642,-0.0021282957792161505,-0.0051119935303810147
52,23 Construction,0,-0.0011504844816237741,-0.00068746270553880729,-0.0018379471871625812
65,31-33 Manufacturing,0,-0.0094366369740449402,-0.00095936174593939331,-0.010395998719984329
395,42 Wholesale Trade,-3.4485952854156494,-0.0039926478809965945,-0.0019362643957997864,-3.4545241976924457
396,44-45 Retail trade,0,-0.0030200038611231149,-0.06038199571446435,-0.063401999575587467
408,48-49 Transportation & Warehousing,0,-0.020308452505438546,-0.0083504070510035944,-0.028658859556442141
417,51-56 Professional Services,0,-0.25241564268497146,-0.08466762970483159,-0.33708327238980296
472,"61-81 Educational, Health, Recreation Service",0,-0.022904344384278644,-0.1745054968338407,-0.1974098412181193
518,92 Government & non NAICs,0,-0.013876271249224121,-0.0016395704354783345,-0.015515841684702453
