Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-685186.82897493604,-9413.9343853689606,-25407.652179958717,-720008.41554026376
1,"11 Ag, Forestry, Fish & Hunting",0,-2.8726706117014209,-67.610128771305455,-70.482799383006878
20,21 Mining,0,-14.753610235088846,-49.224765811730087,-63.97837604681893
41,22 Utilities,0,0,0,0
52,23 Construction,0,-11.461991688243383,-7.2007808890652472,-18.66277257730863
65,31-33 Manufacturing,0,-139.81608378859343,-65.743339626340386,-205.5594234149338
395,42 Wholesale Trade,-685186.82897493604,-776.37443654623348,-329.64089157727341,-686292.84430305951
396,44-45 Retail trade,0,-20.60706701744299,-331.03371703324331,-351.64078405068631
408,48-49 Transportation & Warehousing,0,-770.42069584425303,-305.90556609113679,-1076.3262619353898
417,51-56 Professional Services,0,-7323.6634473372624,-23404.571581817509,-30728.235029154781
472,"61-81 Educational, Health, Recreation Service",0,-165.63197497528697,-660.75062777663481,-826.38260275192181
518,92 Government & non NAICs,0,-188.33240732485564,-185.97078056447887,-374.30318788933454
