Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.3846110105514526,-0.21682857804110348,-0.20845360541129593,-1.8098931940038521
1,"11 Ag, Forestry, Fish & Hunting",0,-9.4025539067927959E-05,-0.00058388874822870769,-0.00067791428729663554
20,21 Mining,0,-8.1683046290873943E-06,-2.8169439885557241E-05,-3.6337744514644638E-05
41,22 Utilities,0,-0.0014717546605590231,-0.0017675211812329243,-0.0032392758417919471
52,23 Construction,0,-0.001801505244932905,-0.00087816828348332202,-0.002679673528416227
65,31-33 Manufacturing,0,-0.0039495533809153884,-0.00056748114048299849,-0.0045170345213983859
395,42 Wholesale Trade,-1.3846110105514526,-0.0032939073714306345,-0.001509464072498859,-1.3894143819953821
396,44-45 Retail trade,0,-0.0031144157090785105,-0.05053715520297606,-0.053651570912054573
408,48-49 Transportation & Warehousing,0,-0.023990997655948434,-0.0028221696134970299,-0.026813167269445461
417,51-56 Professional Services,0,-0.13749932960048467,-0.038913535391548237,-0.1764128649920329
472,"61-81 Educational, Health, Recreation Service",0,-0.027112477907453199,-0.11013881119269381,-0.137251289100147
518,92 Government & non NAICs,0,-0.014492442666603718,-0.00070724114476841031,-0.015199683811372128
