Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-16.313987731933594,-1.97988534766421,-1.8063136848376029,-20.100186764435406
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00041123773410895869,-0.0033390758162809369,-0.0037503135503898959
20,21 Mining,0,-0.00032336675810152769,-0.00040426395801537539,-0.00072763071611690302
41,22 Utilities,0,-0.022698607937561077,-0.024950710240470908,-0.047649318178031988
52,23 Construction,0,-0.0064498539600505575,-0.0046619736388624627,-0.011111827598913021
65,31-33 Manufacturing,0,-0.033019848908567143,-0.0054156495522299439,-0.0384354984607971
395,42 Wholesale Trade,-16.313987731933594,-0.060822961389891905,-0.040321581225871324,-16.415132274549357
396,44-45 Retail trade,0,-0.01129575336593336,-0.31409121392979306,-0.32538696729572641
408,48-49 Transportation & Warehousing,0,-0.20967413430504645,-0.048617205996295272,-0.25829134030134182
417,51-56 Professional Services,0,-1.415350636331872,-0.48112793391687758,-1.8964785702487501
472,"61-81 Educational, Health, Recreation Service",0,-0.1268044713002387,-0.82396518140921138,-0.95076965270945013
518,92 Government & non NAICs,0,-0.093034475672838207,-0.059418895153694667,-0.15245337082653288
