Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-79381.989669242001,-1755.4540250411878,-2466.222450038325,-83603.666144321498
1,"11 Ag, Forestry, Fish & Hunting",0,-0.44648594676457576,-7.818942925959905,-8.2654288727244811
20,21 Mining,0,-2.8116430963190644,-2.3473861655213053,-5.1590292618403701
41,22 Utilities,0,0,0,0
52,23 Construction,0,-3.3478667254948249,-0.89024120944848451,-4.2381079349433097
65,31-33 Manufacturing,0,-6.5178378788856257,-6.8039189734177352,-13.321756852303363
395,42 Wholesale Trade,-79381.989669242001,-59.418620244643535,-18.266518124260795,-79459.674807610907
396,44-45 Retail trade,0,-7.4927354082849789,-87.842956606071937,-95.335692014356908
408,48-49 Transportation & Warehousing,0,-83.684488635878381,-40.692728762747016,-124.37721739862542
417,51-56 Professional Services,0,-1539.381462612188,-2137.9930155336911,-3677.3744781458781
472,"61-81 Educational, Health, Recreation Service",0,-33.515299029091608,-163.14222882998899,-196.65752785908057
518,92 Government & non NAICs,0,-18.837585463637183,-0.42451290721728852,-19.262098370854471
