Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-129476.353427742,-3265.5540586858901,-5063.8297506467688,-137805.73723707467
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00069299920350539908,-2.6244200392866688,-2.625113038490174
20,21 Mining,0,-8.1390491197873924,-7.2748708931664785,-15.413920012953872
41,22 Utilities,0,-77.935281951935551,-170.18801077598062,-248.12329272791618
52,23 Construction,0,-5.8781490975900903,-2.0361162888551196,-7.9142653864452104
65,31-33 Manufacturing,0,-216.7091660076305,-40.089076776504399,-256.79824278413486
395,42 Wholesale Trade,-129476.353427742,-184.43023527956393,-66.03389147640857,-129726.81755449798
396,44-45 Retail trade,0,-16.958326339391512,-204.87356260937827,-221.83188894876977
408,48-49 Transportation & Warehousing,0,-365.22400412373577,-143.20908900381829,-508.43309312755417
417,51-56 Professional Services,0,-2198.3303315768089,-3924.2357052325146,-6122.566036809324
472,"61-81 Educational, Health, Recreation Service",0,-148.10697361473231,-502.03561526744346,-650.14258888217591
518,92 Government & non NAICs,0,-43.84184857551044,-1.2293922834129389,-45.071240858923382
