Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-22.568548202514648,-3.0579037400878279,-2.1276286101726298,-27.754080552775104
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00064739954768352689,-0.024035174754672709,-0.024682574302356236
20,21 Mining,0,-0.0003650764665310533,-0.00065211058832446848,-0.0010171870548555215
41,22 Utilities,0,-0.014597746885588649,-0.01207789387147659,-0.026675640757065237
52,23 Construction,0,-0.0096246003268023132,-0.0045297948672413128,-0.014154395194043625
65,31-33 Manufacturing,0,-0.20478333634029342,-0.010378145606498428,-0.21516148194679174
395,42 Wholesale Trade,-22.568548202514648,-0.038728030371445163,-0.018858255553124977,-22.626134488439217
396,44-45 Retail trade,0,-0.02674865625634619,-0.40722769738920961,-0.43397635364555581
408,48-49 Transportation & Warehousing,0,-0.26417679987150933,-0.070799642224352616,-0.33497644209586191
417,51-56 Professional Services,0,-2.1809892945436098,-0.49968727969560239,-2.6806765742392118
472,"61-72 Educational, Health, Recreation Service",0,-0.24288946558523761,-1.0704528996899834,-1.3133423652752212
518,92 Government & non NAICs,0,-0.074353333892780385,-0.008929715932143735,-0.083283049824924113
