Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-609674.24144934304,-42930.012131482697,-32697.295934345741,-685301.54951517156
1,"11 Ag, Forestry, Fish & Hunting",0,-2.255307473510872,-80.814182529349765,-83.069490002860661
20,21 Mining,0,-190.69268651421081,-142.48443920786224,-333.17712572207313
41,22 Utilities,0,-6654.5748895399065,-3931.1049477404026,-10585.67983728031
52,23 Construction,0,-53.080267908128178,-32.796605907682114,-85.876873815810285
65,31-33 Manufacturing,0,-1465.510600398535,-392.26884605762382,-1857.7794464561589
395,42 Wholesale Trade,-609674.24144934304,-1267.954923668527,-575.22902750002584,-611517.42540051159
396,44-45 Retail trade,0,-40.239450723438736,-689.10548842258549,-729.34493914602433
408,48-49 Transportation & Warehousing,0,-3465.1427933179675,-625.84034594017373,-4090.9831392581409
417,51-56 Professional Services,0,-29140.099961100834,-23393.145677850553,-52533.245638951383
472,"61-81 Educational, Health, Recreation Service",0,-424.41173249916045,-2826.0765186731587,-3250.488251172319
518,92 Government & non NAICs,0,-226.04951833848031,-8.4298545163235659,-234.47937285480387
