Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-0.69789272546768188,-0.096697759412021064,-0.053453774580967575,-0.84804425946067052
1,"11 Ag, Forestry, Fish & Hunting",0,-5.5080051804864124E-05,-0.0017429827866071225,-0.0017980628384119866
20,21 Mining,0,-0.00037451727687609263,-0.00034261271134349914,-0.00071712998821959182
41,22 Utilities,0,-0.0015860257147778728,-0.00093978383547325289,-0.0025258095502511259
52,23 Construction,0,-0.00043126821721091473,-0.00015513445514973249,-0.00058640267236064727
65,31-33 Manufacturing,0,-0.0014241059689268096,-0.00022026082379137987,-0.0016443667927181892
395,42 Wholesale Trade,-0.69789272546768188,-0.00091697851640283969,-0.00032324753405156987,-0.69913295151813626
396,44-45 Retail trade,0,-0.00073673289077811851,-0.011532714662561271,-0.012269447553339391
408,48-49 Transportation & Warehousing,0,-0.0021025238997595379,-0.0011838649529114984,-0.0032863888526710365
417,51-56 Professional Services,0,-0.076934486602154156,-0.013042346663948838,-0.089976833266102979
472,"61-81 Educational, Health, Recreation Service",0,-0.0065278399632907351,-0.022788080058073475,-0.029315920021364215
518,92 Government & non NAICs,0,-0.0056082003100391261,-0.0011827460970559298,-0.0067909464070950564
