Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-7396807.8666516002,-841487.20048238582,-1072702.6081831781,-9310997.6753171645
1,"11 Ag, Forestry, Fish & Hunting",0,-12.755509699530469,-294.06760933383941,-306.82311903336995
20,21 Mining,0,-137.65866264737747,-196.21927271474877,-333.87793536212621
41,22 Utilities,0,-1671.8296347749563,-6250.1286353639007,-7921.9582701388572
52,23 Construction,0,-3762.9323711083412,-3329.3710251783928,-7092.3033962867339
65,31-33 Manufacturing,0,-17775.240913208108,-16557.777348910193,-34333.018262118298
395,42 Wholesale Trade,-7396807.8666516002,-38178.799988064915,-28945.647665132186,-7463932.314304797
396,44-45 Retail trade,0,-2679.1285877065075,-82781.964163143435,-85461.092750849944
408,48-49 Transportation & Warehousing,0,-85645.268939410875,-15216.935540243852,-100862.20447965473
417,51-56 Professional Services,0,-615976.84850905451,-628407.09903666668,-1244383.9475457217
472,"61-81 Educational, Health, Recreation Service",0,-40993.296844311102,-278738.58830348321,-319731.88514779421
518,92 Government & non NAICs,0,-34653.440522399665,-11984.809583007904,-46638.250105407569
