Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1670156.29106344,-38688.675676252213,-77018.583502626774,-1785863.5502423195
1,"11 Ag, Forestry, Fish & Hunting",0,-20.160464761742102,-1081.5173737560494,-1101.6778385177915
20,21 Mining,0,-16.590254559328901,-36.843552738465661,-53.433807297794559
41,22 Utilities,0,-2958.0701129927743,-2385.5638147039131,-5343.6339276966874
52,23 Construction,0,-105.86206734906276,-57.16829795891713,-163.03036530797988
65,31-33 Manufacturing,0,-1372.8395240382247,-3378.6177552670024,-4751.4572793052257
395,42 Wholesale Trade,-1670156.29106344,-1867.1424028389156,-831.37763137267518,-1672854.8110976517
396,44-45 Retail trade,0,-87.166174423618074,-1916.3538831278431,-2003.5200575514609
408,48-49 Transportation & Warehousing,0,-5671.3840417018755,-1527.0406102696645,-7198.4246519715407
417,51-56 Professional Services,0,-24778.560525195637,-60240.796381188557,-85019.356906384201
472,"61-72 Educational, Health, Recreation Service",0,-1357.2862826854264,-5464.570808252859,-6821.8570909382834
518,92 Government & non NAICs,0,-453.61382570561068,-98.733393990830592,-552.34721969644124
