Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.2945535182952881,-0.032085615174577621,-0.022863537977818281,-1.3495026714476841
1,"11 Ag, Forestry, Fish & Hunting",0,-2.0030253513621892E-08,-9.7852486071259913E-05,-9.7872516324773532E-05
20,21 Mining,0,-5.9758289137344105E-05,-5.8291703518497474E-05,-0.00011804999265584158
41,22 Utilities,0,-0.00012703943916754176,-0.00027741722234807638,-0.00040445666151561814
52,23 Construction,0,-0.00012857259975416368,-3.943113301896544E-05,-0.00016800373277312913
65,31-33 Manufacturing,0,-0.0017597564115183436,-0.00029470343871410877,-0.0020544598502324528
395,42 Wholesale Trade,-1.2945535182952881,-0.0018440031739212933,-0.00066023179596498723,-1.2970577532651744
396,44-45 Retail trade,0,-0.00030927291478998208,-0.0040328885775423604,-0.0043421614923323422
408,48-49 Transportation & Warehousing,0,-0.0045565475076429877,-0.0020640915638478656,-0.0066206390714908534
417,51-56 Professional Services,0,-0.018497105403657454,-0.0041024518214180534,-0.02259955722507551
472,"61-81 Educational, Health, Recreation Service",0,-0.0040707409057283289,-0.011215629448102426,-0.015286370353830757
518,92 Government & non NAICs,0,-0.0007327984990066704,-2.0548787271680319E-05,-0.00075334728627835077
