Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-38.259208679199219,-2.893896591907323,-1.0538881435785659,-42.206993414685101
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00035249353844425864,-0.0033500486318365744,-0.0037025421702808329
20,21 Mining,0,-0.0013063327336207793,-0.0015898649233135121,-0.0028961976569342922
41,22 Utilities,0,-0.002846132776677229,-0.0016842037320403192,-0.0045303365087175492
52,23 Construction,0,-0.0027444398519441667,-0.0015447420297139518,-0.0042891818816581185
65,31-33 Manufacturing,0,-0.028591873054509827,-0.014799227293067072,-0.0433911003475769
395,42 Wholesale Trade,-38.259208679199219,-0.16710053555767476,-0.067969150561980482,-38.49427836531887
396,44-45 Retail trade,0,-0.0088280515274889483,-0.12907321560844354,-0.13790126713593251
408,48-49 Transportation & Warehousing,0,-0.35769011007000268,-0.086459702892381862,-0.44414981296238459
417,51-56 Professional Services,0,-2.1776932798699771,-0.40341901003249492,-2.5811122899024723
472,"61-81 Educational, Health, Recreation Service",0,-0.076553876884978736,-0.32947858888058029,-0.40603246576555896
518,92 Government & non NAICs,0,-0.070189466042004184,-0.014520388992713544,-0.084709855034717729
