Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-11.429362297058106,-0.4395699917470729,-0.33875399654272953,-12.207686285347908
1,"11 Ag, Forestry, Fish & Hunting",0,-8.3222214869686236E-05,-0.00081049074978667359,-0.00089371296465635996
20,21 Mining,0,-7.8777372427966594E-05,-6.0665804692727839E-05,-0.00013944317712069444
41,22 Utilities,0,-0.0003605926038377718,-0.001284507029699633,-0.001645099633537405
52,23 Construction,0,-0.00088610070998320527,-0.00065132311326646661,-0.001537423823249672
65,31-33 Manufacturing,0,-0.011636809907092731,-0.003169355579378098,-0.01480616548647083
395,42 Wholesale Trade,-11.429362297058106,-0.017165962453482907,-0.010307126402834658,-11.456835385914422
396,44-45 Retail trade,0,-0.0022709671863262748,-0.060743183957210942,-0.063014151143537228
408,48-49 Transportation & Warehousing,0,-0.071860063280174663,-0.012430481395914376,-0.084290544676089027
417,51-56 Professional Services,0,-0.30498052278844634,-0.086807064447900345,-0.39178758723634671
472,"61-72 Educational, Health, Recreation Service",0,-0.021193826128953042,-0.16206296798559106,-0.1832567941145441
518,92 Government & non NAICs,0,-0.0090531471014783163,-0.00042683007645457412,-0.0094799771779328912
