Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-170098.023251748,-3226.9392515726149,-5873.5650024252236,-179198.52750574585
1,"11 Ag, Forestry, Fish & Hunting",0,-0.53223002144860843,-31.652794506239729,-32.185024527688341
20,21 Mining,0,-4.3250922779069567,-4.5417353138736942,-8.8668275917806501
41,22 Utilities,0,0,0,0
52,23 Construction,0,-6.4608992196205746,-2.1357936254055052,-8.5966928450260802
65,31-33 Manufacturing,0,-34.292709014516888,-33.149914080890007,-67.442623095406887
395,42 Wholesale Trade,-170098.023251748,-201.55600918797427,-64.158641502922123,-170363.73790243891
396,44-45 Retail trade,0,-25.041026428112211,-268.51244170073579,-293.55346812884795
408,48-49 Transportation & Warehousing,0,-434.03388882482886,-187.99579348728452,-622.02968231211344
417,51-56 Professional Services,0,-2357.5235692501374,-4854.8935896005287,-7212.4171588506697
472,"61-81 Educational, Health, Recreation Service",0,-87.398343356302618,-424.66088236035552,-512.05922571665837
518,92 Government & non NAICs,0,-75.775483991766549,-1.8634162469875686,-77.638900238754118
