Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-5.6010041236877441,-0.40443990668246266,-0.3194172179186866,-6.3248612482888928
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00016728717545213561,-0.0050760907898518073,-0.005243377965303944
20,21 Mining,0,-0.00020565428001350952,-0.00022251291037184948,-0.00042816719038535903
41,22 Utilities,0,-0.0021004225056119197,-0.0019787939981009768,-0.0040792165037128961
52,23 Construction,0,-0.00082948248347051925,-0.00039452205349268545,-0.0012240045369632047
65,31-33 Manufacturing,0,-0.03564043355018464,-0.0036240895397033719,-0.039264523089888037
395,42 Wholesale Trade,-5.6010041236877441,-0.0095366412644465031,-0.0051395324443490546,-5.6156802973965396
396,44-45 Retail trade,0,-0.0036959222023572077,-0.070351585685283144,-0.074047507887640335
408,48-49 Transportation & Warehousing,0,-0.039231574465789051,-0.0048446024424988899,-0.044076176908287946
417,51-56 Professional Services,0,-0.27621888344336676,-0.088901250593933875,-0.36512013403730059
472,"61-81 Educational, Health, Recreation Service",0,-0.029697245433470569,-0.13856883012354052,-0.16826607555701106
518,92 Government & non NAICs,0,-0.0071163598782998183,-0.00031540733756043075,-0.0074317672158602487
