Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-403791.475600801,-50864.716128856104,-54080.848992774612,-508737.04072243179
1,"11 Ag, Forestry, Fish & Hunting",0,-2.5014451527489161,-53.23126234926027,-55.732707502009177
20,21 Mining,0,-11.051570459507442,-20.828771743883276,-31.880342203390715
41,22 Utilities,0,-1949.1579751207426,-1860.6869905900289,-3809.8449657107712
52,23 Construction,0,-260.67731200678372,-157.0226180140356,-417.69993002081935
65,31-33 Manufacturing,0,-1023.0876712008788,-213.13303374543779,-1236.2207049463168
395,42 Wholesale Trade,-403791.475600801,-1150.7319230691064,-593.73780792867751,-405535.94533179881
396,44-45 Retail trade,0,-283.61870467551984,-5543.1052793732233,-5826.7239840487428
408,48-49 Transportation & Warehousing,0,-7365.6897334499745,-1412.8088005774764,-8778.4985340274507
417,51-56 Professional Services,0,-32878.648745183236,-29442.251212437986,-62320.899957621237
472,"61-81 Educational, Health, Recreation Service",0,-3961.4165455651973,-14668.870067270223,-18630.286612835422
518,92 Government & non NAICs,0,-1978.1345029724123,-115.17314874437292,-2093.3076517167851
