Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-3.5854496955871582,-0.31459590166924345,-0.17117266932953423,-4.0712182665859356
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00023844332759947575,-0.003882914649207982,-0.0041213579768074595
20,21 Mining,0,-0.00032823961029696333,-0.0003395089250728867,-0.00066774853536985014
41,22 Utilities,0,-0.0022483553930568315,-0.0019899886445127898,-0.0042383440375696217
52,23 Construction,0,-0.00071236253611582363,-0.00026652753786759174,-0.00097889007398341537
65,31-33 Manufacturing,0,-0.093996069057372469,-0.0036558625621534355,-0.097651931619525886
395,42 Wholesale Trade,-3.5854496955871582,-0.0059458246267068129,-0.002412829884170355,-3.5938083500980356
396,44-45 Retail trade,0,-0.0049430146441486683,-0.038328121572776909,-0.043271136216925563
408,48-49 Transportation & Warehousing,0,-0.023376757420243401,-0.0037746118858728354,-0.027151369306116231
417,51-56 Professional Services,0,-0.15415920734643693,-0.040491881449233026,-0.19465108879566989
472,"61-81 Educational, Health, Recreation Service",0,-0.02151271877121879,-0.074982168336113486,-0.096494887107332269
518,92 Government & non NAICs,0,-0.0071349089360472472,-0.0010482538825529256,-0.0081831628186001728
