Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-2.4883913993835449,-0.24990703292547556,-0.15703929081160908,-2.8953377231206296
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00025772782379224012,-0.0079222213450360589,-0.0081799491688282992
20,21 Mining,0,-0.00025157506100480757,-0.00030107372781944112,-0.00055264878882424874
41,22 Utilities,0,0,0,0
52,23 Construction,0,-0.00094837913119086119,-0.00043995674870921125,-0.0013883358799000724
65,31-33 Manufacturing,0,-0.0022007781703158244,-0.00044982983922065034,-0.0026506080095364745
395,42 Wholesale Trade,-2.4883913993835449,-0.0092957882756271593,-0.0050059263896389079,-2.5026931140488111
396,44-45 Retail trade,0,-0.001168524781451566,-0.024373236869208822,-0.025541761650660393
408,48-49 Transportation & Warehousing,0,-0.017893006328657396,-0.0033730747308083984,-0.021266081059465793
417,51-56 Professional Services,0,-0.18956308774624028,-0.058031037423821638,-0.24759412517006196
472,"61-72 Educational, Health, Recreation Service",0,-0.023854325438554026,-0.056920096707974641,-0.080774422146528663
518,92 Government & non NAICs,0,-0.0044738401686413836,-0.00022283702937133889,-0.0046966771980127223
