Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-423.5162353515625,-49.343158470861859,-42.118253333958357,-514.97764715638277
1,"11 Ag, Forestry, Fish & Hunting",0,-0.0014694202752982485,-0.075264643649859006,-0.07673406392515722
20,21 Mining,0,-0.012294495022361201,-0.02592645093733506,-0.038220945959696266
41,22 Utilities,0,-0.11021568152690808,-0.12110881618854114,-0.23132449771544919
52,23 Construction,0,-0.15478824492693591,-0.18179126939832607,-0.33657951432526201
65,31-33 Manufacturing,0,-0.6787380693689129,-0.602757186140919,-1.2814952555098318
395,42 Wholesale Trade,-423.5162353515625,-3.9490481887492686,-3.1043054023742758,-430.56958894268604
396,44-45 Retail trade,0,-0.18351300218199462,-6.3348744209551775,-6.5183874231371721
408,48-49 Transportation & Warehousing,0,-3.3868443290235173,-0.80318336975754889,-4.1900276987810665
417,51-56 Professional Services,0,-36.811803240767205,-14.933914730667162,-51.745717971434374
472,"61-81 Educational, Health, Recreation Service",0,-2.5311318106884699,-15.571556226198902,-18.102688036887379
518,92 Government & non NAICs,0,-1.523311988330986,-0.36357081769031108,-1.8868828060212968
