Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-3588155.60796306,-152421.86080605874,-179638.97874910044,-3920216.4475182192
1,"11 Ag, Forestry, Fish & Hunting",0,-7.5046668901361997,-161.52648415401592,-169.03115104415213
20,21 Mining,0,-31.789183442864015,-56.377730092380396,-88.166913535244419
41,22 Utilities,0,-24383.649984638316,-16895.461629290661,-41279.111613928981
52,23 Construction,0,-252.8520225421419,-144.62066317740852,-397.47268571955044
65,31-33 Manufacturing,0,-2660.3532541536565,-1272.3584086008409,-3932.7116627544956
395,42 Wholesale Trade,-3588155.60796306,-10308.997429313604,-4269.4691773741788,-3602734.0745697478
396,44-45 Retail trade,0,-333.75249962568586,-6009.5477799785731,-6343.3002796042601
408,48-49 Transportation & Warehousing,0,-16456.468312631772,-2559.3042410541548,-19015.772553685929
417,51-56 Professional Services,0,-93294.076093088137,-132152.74681133998,-225446.82290442809
472,"61-81 Educational, Health, Recreation Service",0,-3040.5685255058779,-16063.411391295243,-19103.979916801116
518,92 Government & non NAICs,0,-1651.8488342265512,-54.15443274303955,-1706.0032669695906
