Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-2.0886008739471436,-0.057446451021324202,-0.027447712620655026,-2.1734950375891229
1,"11 Ag, Forestry, Fish & Hunting",0,-4.7113332758016699E-05,-0.00092575188183284312,-0.0009728652145908599
20,21 Mining,0,-9.318699521610084E-05,-7.5041847803878129E-05,-0.00016822884301997894
41,22 Utilities,0,-0.00021424970352724827,-0.00040929139456189362,-0.00062354109808914187
52,23 Construction,0,-6.8554619121545312E-05,-2.2451467258692942E-05,-9.1006086380238251E-05
65,31-33 Manufacturing,0,-0.0007002672056035191,-0.00043438425636909637,-0.0011346514619726157
395,42 Wholesale Trade,-2.0886008739471436,-0.0028421139999484728,-0.0009169997065935385,-2.0923599876536856
396,44-45 Retail trade,0,-0.00050445282298228428,-0.005458354754753458,-0.0059628075777357426
408,48-49 Transportation & Warehousing,0,-0.017699629184612441,-0.0024489233810216461,-0.020148552565634088
417,51-56 Professional Services,0,-0.031622843113216642,-0.0084789070470569945,-0.040101750160273647
472,"61-81 Educational, Health, Recreation Service",0,-0.0029039021556447669,-0.0082572176601209742,-0.011161119815765739
518,92 Government & non NAICs,0,-0.00075013788869316323,-2.0389223282014931E-05,-0.00077052711197517817
