Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-419051.68614741898,-24900.858458618626,-20165.779656654882,-464118.32426269259
1,"11 Ag, Forestry, Fish & Hunting",0,-7.5353468142335647,-88.589954893411445,-96.125301707644994
20,21 Mining,0,-31.325242972866381,-27.856519800183747,-59.181762773050131
41,22 Utilities,0,0,0,0
52,23 Construction,0,-32.384635081656484,-12.650444031429522,-45.035079113086006
65,31-33 Manufacturing,0,-245.62362000149972,-154.9525316465317,-400.57615164803167
395,42 Wholesale Trade,-419051.68614741898,-437.15492552233627,-159.18504032105722,-419648.0261132624
396,44-45 Retail trade,0,-36.333863299039976,-602.71115391560647,-639.04501721464635
408,48-49 Transportation & Warehousing,0,-781.19001395930411,-124.02505210716609,-905.2150660664704
417,51-56 Professional Services,0,-21687.375652079605,-17136.390641104921,-38823.766293184519
472,"61-72 Educational, Health, Recreation Service",0,-804.15050168260905,-1542.291427663464,-2346.4419293460733
518,92 Government & non NAICs,0,-837.78465720547501,-317.12689117110926,-1154.9115483765843
