Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-340221.43118229299,-25180.231945226551,-30810.538013487196,-396212.20114100678
1,"11 Ag, Forestry, Fish & Hunting",0,-4.2913969270711796,-37.32508172069447,-41.616478647765653
20,21 Mining,0,-5.1012425093218088,-4.6382925879345303,-9.7395350972563399
41,22 Utilities,0,-0.85822686877659038,-2.2378114295793181,-3.0960382983559085
52,23 Construction,0,-102.31602134686142,-58.130340448072033,-160.44636179493347
65,31-33 Manufacturing,0,-370.39314823063501,-91.72779972964085,-462.12094796027588
395,42 Wholesale Trade,-340221.43118229299,-923.5360872092424,-463.63846516097743,-341608.6057346632
396,44-45 Retail trade,0,-125.48351658648531,-2655.4160707369342,-2780.8995873234198
408,48-49 Transportation & Warehousing,0,-3171.377354954247,-688.16859070907935,-3859.5459456633266
417,51-56 Professional Services,0,-11749.818072799304,-17462.607264777151,-29212.42533757646
472,"61-81 Educational, Health, Recreation Service",0,-1210.8609789300551,-5502.3491122539726,-6713.2100911840253
518,92 Government & non NAICs,0,-7516.1958988645511,-3844.299183933158,-11360.49508279771
