Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-529779.09111093194,-51918.40715633423,-52859.30942662336,-634556.80769388948
1,"11 Ag, Forestry, Fish & Hunting",0,-7.5253660816626553,-138.09192409907624,-145.61729018073891
20,21 Mining,0,-12.226881051935671,-11.519153736148626,-23.746034788084295
41,22 Utilities,0,-4274.9669834904562,-3195.5680032711862,-7470.5349867616414
52,23 Construction,0,-317.29109740955784,-169.57820945529193,-486.86930686484976
65,31-33 Manufacturing,0,-1704.35043336544,-655.01806660968487,-2359.3684999751258
395,42 Wholesale Trade,-529779.09111093194,-3119.0156904095784,-1499.0346950313553,-534397.14149637287
396,44-45 Retail trade,0,-278.98456202328782,-5490.9524198868849,-5769.9369819101721
408,48-49 Transportation & Warehousing,0,-6828.6135857116706,-1784.6864686453705,-8613.3000543570433
417,51-56 Professional Services,0,-29009.846529713835,-27269.557462413235,-56279.403992127067
472,"61-81 Educational, Health, Recreation Service",0,-3291.2939003310439,-12478.496136985639,-15769.790037316678
518,92 Government & non NAICs,0,-3074.29212674576,-166.80688648948808,-3241.0990132352481
