Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-244533.72828728799,-3558.3279697949033,-12737.987098507785,-260830.04335559072
1,"11 Ag, Forestry, Fish & Hunting",0,-0.69182208842980852,-159.14705548589078,-159.83887757432058
20,21 Mining,0,-12.40837605252074,-20.38340392152012,-32.791779974040857
41,22 Utilities,0,-99.300501512911239,-439.98989259632714,-539.29039410923838
52,23 Construction,0,-8.3304959401151351,-7.0213233191182791,-15.351819259233412
65,31-33 Manufacturing,0,-104.57257144321476,-54.996587815478591,-159.5691592586933
395,42 Wholesale Trade,-244533.72828728799,-401.05522081573145,-283.61792283615887,-245218.40143093988
396,44-45 Retail trade,0,-12.646694323167512,-359.04011673540123,-371.68681105856871
408,48-49 Transportation & Warehousing,0,-577.45439275057663,-381.65067258850905,-959.10506533908585
417,51-56 Professional Services,0,-2036.371728676736,-10142.685072758799,-12179.056801435536
472,"61-81 Educational, Health, Recreation Service",0,-165.10416314063807,-734.36892165033487,-899.47308479097308
518,92 Government & non NAICs,0,-140.39200305086186,-155.0861288002468,-295.47813185110863
