Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1292340.0850826299,-301174.40393669042,-229235.53257098858,-1822750.0215903095
1,"11 Ag, Forestry, Fish & Hunting",0,-16.75600873080144,-404.78242895284814,-421.53843768364953
20,21 Mining,0,-1034.3282598723695,-1125.6547314813859,-2159.9829913537551
41,22 Utilities,0,-14253.927462532463,-11101.315815715645,-25355.243278248108
52,23 Construction,0,-1167.9980063330381,-711.18452297713998,-1879.1825293101781
65,31-33 Manufacturing,0,-6395.2737721589247,-3572.8333615631595,-9968.107133722091
395,42 Wholesale Trade,-1292340.0850826299,-11303.304677309003,-5834.4562610387984,-1309477.8460209777
396,44-45 Retail trade,0,-1113.8648895293979,-17887.170257030197,-19001.035146559596
408,48-49 Transportation & Warehousing,0,-24397.78922567382,-4205.9788200179046,-28603.768045691722
417,51-56 Professional Services,0,-220209.81457472948,-129654.8454450213,-349864.66001975106
472,"61-81 Educational, Health, Recreation Service",0,-12762.71991958079,-53759.221318662283,-66521.941238243075
518,92 Government & non NAICs,0,-8518.6271402403181,-978.08960852790949,-9496.7167487682273
