Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-590891.56411041506,-17353.9801380186,-28597.985928445909,-636843.53017687972
1,"11 Ag, Forestry, Fish & Hunting",0,-2.8951516254050067,-87.186341735062442,-90.081493360467448
20,21 Mining,0,-36.402038733108697,-38.082413289135701,-74.484452022244369
41,22 Utilities,0,-2518.6332666688654,-1601.6636150929348,-4120.2968817618003
52,23 Construction,0,-24.107684094555413,-10.470618879110905,-34.578302973666318
65,31-33 Manufacturing,0,-435.62803033054314,-50.437140731052772,-486.06517106159589
395,42 Wholesale Trade,-590891.56411041506,-662.97905461874325,-285.11993329564143,-591839.66309832945
396,44-45 Retail trade,0,-33.397114664848189,-719.21244472672686,-752.60955939157498
408,48-49 Transportation & Warehousing,0,-2176.3020455424039,-469.30218622373962,-2645.6042317661436
417,51-56 Professional Services,0,-10674.704721666047,-22927.211278837964,-33601.916000503996
472,"61-72 Educational, Health, Recreation Service",0,-526.36212086888384,-2322.0027646481499,-2848.3648855170327
518,92 Government & non NAICs,0,-262.56890920519567,-87.297190986390603,-349.86610019158627
