Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-3.3841750621795654,-0.37355578754823593,-0.29597218265408171,-4.0537030323818826
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00010628126436260469,-0.0079523322628576865,-0.0080586135272202909
20,21 Mining,0,-5.6061902595909638E-05,-0.00010283368371445708,-0.00015889558631036673
41,22 Utilities,0,-0.00025566699858377094,-0.00072110824043875336,-0.00097677523902252425
52,23 Construction,0,-0.0021465710434841064,-0.0010901153458486056,-0.0032366863893327118
65,31-33 Manufacturing,0,-0.014101617107619478,-0.0012832630240950662,-0.015384880131714553
395,42 Wholesale Trade,-3.3841750621795654,-0.013906063049312037,-0.007298283323009868,-3.4053794085518874
396,44-45 Retail trade,0,-0.0025061927754518208,-0.050426670591496747,-0.052932863366948565
408,48-49 Transportation & Warehousing,0,-0.026592494026492549,-0.0086377138345394081,-0.035230207861031954
417,51-56 Professional Services,0,-0.24783396691207099,-0.066726890060102281,-0.31456085697217323
472,"61-81 Educational, Health, Recreation Service",0,-0.02350469465078707,-0.13459515248689308,-0.15809984713768011
518,92 Government & non NAICs,0,-0.042546177817475613,-0.017137819801085745,-0.059683997618561357
