Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,1,Oilseed farming,0.0011613585759497197
1,Oilseed farming,2,Grain farming,3.3103604849563919E-05
1,Oilseed farming,3,Vegetable and melon farming,1.8244332653676899E-05
1,Oilseed farming,4,Fruit farming,8.0935134806511735E-05
1,Oilseed farming,5,Tree nut farming,3.7744355038435808E-06
1,Oilseed farming,6,"Greenhouse, nursery, and floriculture production",2.5148234722222789E-05
1,Oilseed farming,10,All other crop farming,0.00017064015289806542
1,Oilseed farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",9.5091424335086005E-05
1,Oilseed farming,12,Dairy cattle and milk production,0.00010574338106123481
1,Oilseed farming,13,Poultry and egg production,1.7916616458836217E-05
1,Oilseed farming,14,"Animal production, except cattle and poultry and eggs",1.5941624837017849E-05
1,Oilseed farming,19,Support activities for agriculture and forestry,0.00089678642263181507
1,Oilseed farming,20,Extraction of natural gas and crude petroleum,5.3443298232379842E-06
1,Oilseed farming,31,Sand and gravel mining,2.6970851499283559E-07
1,Oilseed farming,49,Electric power transmission and distribution,0.00012558830862813026
1,Oilseed farming,51,"Water, sewage and other systems",2.750027694753323E-05
1,Oilseed farming,62,Maintenance and repair construction of nonresidential structures,0.00043026827525884798
1,Oilseed farming,123,Other textile product mills,3.5715661925016437E-11
1,Oilseed farming,134,Sawmills,1.0715658168433608E-06
1,Oilseed farming,141,"Other millwork, including flooring",7.245832968869284E-07
1,Oilseed farming,154,Printing,6.5713955080512253E-09
1,Oilseed farming,195,Other plastics product manufacturing,5.5004525378681861E-07
1,Oilseed farming,198,Other rubber product manufacturing,2.0534217401982974E-08
1,Oilseed farming,199,"Pottery, ceramics, and plumbing fixture manufacturing",1.7130937078626369E-08
1,Oilseed farming,229,Ferrous metal foundries,1.1585150892844296E-08
1,Oilseed farming,238,Fabricated structural metal manufacturing,5.1190827289327522E-10
1,Oilseed farming,240,Metal window and door manufacturing,2.3126056307111074E-09
1,Oilseed farming,249,Machine shops,9.4315142403932695E-10
1,Oilseed farming,252,Metal coating and nonprecious engraving,9.6183855328179029E-12
1,Oilseed farming,254,"Valve and fittings, other than plumbing, manufacturing",3.4372662547071723E-11
1,Oilseed farming,261,Other fabricated metal manufacturing,7.3435951598829507E-08
1,Oilseed farming,269,"Sawmill, woodworking, and paper machinery",8.3023360777998588E-11
1,Oilseed farming,275,Air purification and ventilation equipment manufacturing,1.9397320888899669E-10
1,Oilseed farming,279,"Special tool, die, jig, and fixture manufacturing",7.2633815926792414E-12
1,Oilseed farming,280,Cutting tool and machine tool accessory manufacturing,2.1991389899466321E-10
1,Oilseed farming,281,Machine tool manufacturing,2.1683403497998766E-11
1,Oilseed farming,291,Conveyor and conveying equipment manufacturing,3.870633885848352E-09
1,Oilseed farming,300,"Scales, balances, and miscellaneous general purpose machinery manufacturing",1.111960984400235E-09
1,Oilseed farming,346,Motor vehicle body manufacturing,8.8898850508181737E-11
1,Oilseed farming,356,Other motor vehicle parts manufacturing,1.841809377342798E-07
1,Oilseed farming,364,Boat building,6.2083933937313736E-11
1,Oilseed farming,376,"Showcase, partition, shelving, and locker manufacturing",2.1333816519892536E-09
1,Oilseed farming,385,Sporting and athletic goods manufacturing,6.989313434044574E-12
1,Oilseed farming,388,Sign manufacturing,1.4736984069176038E-11
1,Oilseed farming,394,All other miscellaneous manufacturing,5.0341112295396622E-08
1,Oilseed farming,395,Wholesale trade,0.00020257929684819927
1,Oilseed farming,397,Retail - Furniture and home furnishings stores,7.0263039601913743E-08
1,Oilseed farming,398,Retail - Electronics and appliance stores,1.3667999563160585E-08
1,Oilseed farming,399,Retail - Building material and garden equipment and supplies stores,1.1536939873191569E-06
1,Oilseed farming,401,Retail - Health and personal care stores,1.5952107602369207E-06
1,Oilseed farming,402,Retail - Gasoline stores,1.6105667321193159E-06
1,Oilseed farming,403,Retail - Clothing and clothing accessories stores,3.6558529170041185E-06
1,Oilseed farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",2.314830598652542E-07
1,Oilseed farming,405,Retail - General merchandise stores,2.7472985318336589E-06
1,Oilseed farming,406,Retail - Miscellaneous store retailers,1.7035209538704085E-06
1,Oilseed farming,407,Retail - Nonstore retailers,5.1516329205020923E-06
1,Oilseed farming,408,Air transportation,6.4637585388847623E-06
1,Oilseed farming,410,Water transportation,3.0074494460006302E-05
1,Oilseed farming,411,Truck transportation,6.8554393353357015E-05
1,Oilseed farming,416,Warehousing and storage,5.0480637165472664E-06
1,Oilseed farming,418,Periodical publishers,3.886027721978992E-06
1,Oilseed farming,427,Wired telecommunications carriers,4.6666450784435486E-07
1,Oilseed farming,429,"Satellite, telecommunications resellers, and all other telecommunications",1.9887473018508722E-07
1,Oilseed farming,433,Monetary authorities and depository credit intermediation,0.00012319143055309744
1,Oilseed farming,434,Nondepository credit intermediation and related activities,7.3407672574577571E-06
1,Oilseed farming,435,Securities and commodity contracts intermediation and brokerage,1.755443796133607E-07
1,Oilseed farming,436,Other financial investment activities,6.8182647751944739E-07
1,Oilseed farming,437,Insurance carriers,5.9637072348175274E-06
1,Oilseed farming,438,"Insurance agencies, brokerages, and related activities",1.6852657889926815E-05
1,Oilseed farming,440,Real estate,0.00089042716797445298
1,Oilseed farming,443,General and consumer goods rental except video tapes and discs,1.8949886779470938E-06
1,Oilseed farming,445,Commercial and industrial machinery and equipment rental and leasing,3.6531627819505171E-06
1,Oilseed farming,446,Lessors of nonfinancial intangible assets,4.1013663624406358E-06
1,Oilseed farming,447,Legal services,2.7497550970561816E-06
1,Oilseed farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",2.0777781179368731E-05
1,Oilseed farming,449,"Architectural, engineering, and related services",1.6273812709349184E-06
1,Oilseed farming,451,Custom computer programming services,1.0804551569344639E-08
1,Oilseed farming,452,Computer systems design services,7.5713892152475636E-08
1,Oilseed farming,453,"Other computer related services, including facilities management",5.0782775572153445E-07
1,Oilseed farming,454,Management consulting services,4.0505969330048234E-07
1,Oilseed farming,460,"Marketing research and all other miscellaneous professional, scientific, and technical services",1.0456233620599374E-07
1,Oilseed farming,462,Office administrative services,9.2265322667579848E-08
1,Oilseed farming,464,Employment services,7.8159262998236987E-08
1,Oilseed farming,465,Business support services,1.0799117069669079E-06
1,Oilseed farming,468,Services to buildings,8.89047919205365E-07
1,Oilseed farming,469,Landscape and horticultural services,6.6095040226993879E-07
1,Oilseed farming,471,Waste management and remediation services,2.9122742997244564E-06
1,Oilseed farming,488,Performing arts companies,6.1948125358031691E-07
1,Oilseed farming,491,Promoters of performing arts and sports and agents for public figures,3.7425670110835956E-07
1,Oilseed farming,496,Other amusement and recreation industries,7.1115852736062927E-06
1,Oilseed farming,499,"Hotels and motels, including casino hotels",3.7915575065774858E-05
1,Oilseed farming,500,Other accommodations,1.6689596130227652E-07
1,Oilseed farming,501,Full-service restaurants,9.0503012904065265E-07
1,Oilseed farming,502,Limited-service restaurants,7.7891082319661575E-06
1,Oilseed farming,503,All other food and drinking places,2.1541024464856277E-06
1,Oilseed farming,504,"Automotive repair and maintenance, except car washes",1.1574655128575176E-05
1,Oilseed farming,506,Electronic and precision equipment repair and maintenance,5.7031460501646611E-07
