Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,1,Oilseed farming,0.018434505820046687
1,Oilseed farming,2,Grain farming,0.0156039324377657
1,Oilseed farming,3,Vegetable and melon farming,0.00077286024453124269
1,Oilseed farming,4,Fruit farming,0.00059583071123817111
1,Oilseed farming,5,Tree nut farming,0.00013242382925519099
1,Oilseed farming,6,"Greenhouse, nursery, and floriculture production",0.0027607848425418857
1,Oilseed farming,9,Sugarcane and sugar beet farming,0.017227417651798693
1,Oilseed farming,10,All other crop farming,0.024215841322606568
1,Oilseed farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.0079843931105227917
1,Oilseed farming,12,Dairy cattle and milk production,0.0032888666596772309
1,Oilseed farming,13,Poultry and egg production,0.00010269127627054748
1,Oilseed farming,14,"Animal production, except cattle and poultry and eggs",0.0040149669496343521
1,Oilseed farming,19,Support activities for agriculture and forestry,0.036559158041378881
1,Oilseed farming,20,Extraction of natural gas and crude petroleum,9.79272922103612E-05
1,Oilseed farming,31,Sand and gravel mining,0.00011652457777356837
1,Oilseed farming,49,Electric power transmission and distribution,0.006340224903806535
1,Oilseed farming,50,Natural gas distribution,8.554741153144526E-05
1,Oilseed farming,62,Maintenance and repair construction of nonresidential structures,0.08384845919779238
1,Oilseed farming,123,Other textile product mills,7.0085193982276521E-08
1,Oilseed farming,130,Apparel accessories and other apparel manufacturing,1.4558989396819112E-09
1,Oilseed farming,140,"Cut stock, resawing lumber, and planing",0.00040836628770868008
1,Oilseed farming,141,"Other millwork, including flooring",6.2367841174597229E-06
1,Oilseed farming,154,Printing,0.00010038707557787074
1,Oilseed farming,156,Petroleum refineries,0.10432157172887546
1,Oilseed farming,159,Petroleum lubricating oil and grease manufacturing,0.0010888650540035669
1,Oilseed farming,166,Plastics material and resin manufacturing,0.0004961152244179548
1,Oilseed farming,180,Polish and other sanitation good manufacturing,0.16730209229697302
1,Oilseed farming,185,Custom compounding of purchased resins,3.9755633914467618E-05
1,Oilseed farming,187,Other miscellaneous chemical product manufacturing,0.00087982717995931103
1,Oilseed farming,191,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",4.4583951895719681E-07
1,Oilseed farming,193,Urethane and other foam product (except polystyrene) manufacturing,6.3507336955727941E-07
1,Oilseed farming,195,Other plastics product manufacturing,0.00012944558460453292
1,Oilseed farming,198,Other rubber product manufacturing,6.7480224178818383E-06
1,Oilseed farming,229,Ferrous metal foundries,2.212509999089838E-08
1,Oilseed farming,238,Fabricated structural metal manufacturing,6.6432816462889976E-07
1,Oilseed farming,246,"Metal barrels, drums and pails manufacturing",2.1543617122851444E-06
1,Oilseed farming,252,Metal coating and nonprecious engraving,1.5085966749440215E-07
1,Oilseed farming,264,Construction machinery manufacturing,0.00065939917907145013
1,Oilseed farming,271,All other industrial machinery manufacturing,1.9072485919474367E-08
1,Oilseed farming,277,"Air conditioning, refrigeration, and warm air heating equipment manufacturing",2.8526669083129393E-07
1,Oilseed farming,278,Industrial mold manufacturing,3.049655786333438E-08
1,Oilseed farming,279,"Special tool, die, jig, and fixture manufacturing",1.4684729735539296E-08
1,Oilseed farming,281,Machine tool manufacturing,3.8321751998056103E-08
1,Oilseed farming,285,Mechanical power transmission equipment manufacturing,9.0717372894803312E-07
1,Oilseed farming,288,Air and gas compressor manufacturing,5.2493355607715127E-10
1,Oilseed farming,292,"Overhead cranes, hoists, and monorail systems manufacturing",3.8849392996158491E-07
1,Oilseed farming,300,"Scales, balances, and miscellaneous general purpose machinery manufacturing",1.1790366169101097E-07
1,Oilseed farming,336,Storage battery manufacturing,0.002520116208672013
1,Oilseed farming,341,Carbon and graphite product manufacturing,1.7228638654213029E-07
1,Oilseed farming,367,All other transportation equipment manufacturing,0.0012462742438278038
1,Oilseed farming,388,Sign manufacturing,5.700336818258344E-09
1,Oilseed farming,389,"Gasket, packing, and sealing device manufacturing",5.0926846100542798E-07
1,Oilseed farming,394,All other miscellaneous manufacturing,1.1037236327207461E-05
1,Oilseed farming,395,Wholesale trade,0.042454320559414338
1,Oilseed farming,397,Retail - Furniture and home furnishings stores,2.3850557349716466E-05
1,Oilseed farming,398,Retail - Electronics and appliance stores,9.5275023544281892E-06
1,Oilseed farming,399,Retail - Building material and garden equipment and supplies stores,0.00025532847134176681
1,Oilseed farming,401,Retail - Health and personal care stores,0.0004247283588942781
1,Oilseed farming,402,Retail - Gasoline stores,0.0001889941385002248
1,Oilseed farming,403,Retail - Clothing and clothing accessories stores,0.00036001728897004301
1,Oilseed farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",0.00010521293068629489
1,Oilseed farming,405,Retail - General merchandise stores,0.0012599602814523936
1,Oilseed farming,406,Retail - Miscellaneous store retailers,0.00020975215440288859
1,Oilseed farming,407,Retail - Nonstore retailers,0.00083181878971778922
1,Oilseed farming,409,Rail transportation,0.0017882305039210594
1,Oilseed farming,411,Truck transportation,0.0056245175634873079
1,Oilseed farming,416,Warehousing and storage,0.0076815525652785266
1,Oilseed farming,419,Book publishers,2.8901408701039063E-06
1,Oilseed farming,422,Software publishers,6.5412057900509789E-07
1,Oilseed farming,427,Wired telecommunications carriers,0.00019364709936445235
1,Oilseed farming,428,Wireless telecommunications carriers (except satellite),0.0043822202435207791
