Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,1,Oilseed farming,0.047249378048874746
1,Oilseed farming,2,Grain farming,0.026551502033527186
1,Oilseed farming,3,Vegetable and melon farming,0.0015241970753399059
1,Oilseed farming,4,Fruit farming,0.0010147420741579705
1,Oilseed farming,5,Tree nut farming,5.8433688013056345E-05
1,Oilseed farming,6,"Greenhouse, nursery, and floriculture production",0.0048167629733408823
1,Oilseed farming,9,Sugarcane and sugar beet farming,0.0095031477241080964
1,Oilseed farming,10,All other crop farming,0.090377487768087406
1,Oilseed farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.04575723585585223
1,Oilseed farming,12,Dairy cattle and milk production,0.12261742979482904
1,Oilseed farming,13,Poultry and egg production,0.00012348415789308065
1,Oilseed farming,14,"Animal production, except cattle and poultry and eggs",0.0098131167859882851
1,Oilseed farming,19,Support activities for agriculture and forestry,0.56686378685185446
1,Oilseed farming,20,Extraction of natural gas and crude petroleum,0.002645265615243142
1,Oilseed farming,31,Sand and gravel mining,0.0011492699653137262
1,Oilseed farming,62,Maintenance and repair construction of nonresidential structures,0.24651952917409403
1,Oilseed farming,123,Other textile product mills,2.0798236346260962E-07
1,Oilseed farming,134,Sawmills,0.00018206583550769984
1,Oilseed farming,149,Paperboard container manufacturing,9.1490022716037933E-09
1,Oilseed farming,154,Printing,0.00019747225220773101
1,Oilseed farming,155,Support activities for printing,1.9825681988174058E-06
1,Oilseed farming,166,Plastics material and resin manufacturing,1.682985568652001E-06
1,Oilseed farming,170,Phosphatic fertilizer manufacturing,0.042503174319641346
1,Oilseed farming,185,Custom compounding of purchased resins,3.9900144306191827E-06
1,Oilseed farming,191,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",3.4151128364088841E-07
1,Oilseed farming,195,Other plastics product manufacturing,4.1145710244039173E-06
1,Oilseed farming,209,Other concrete product manufacturing,9.3655297720308256E-06
1,Oilseed farming,219,Rolled steel shape manufacturing,1.5777856587788407E-07
1,Oilseed farming,220,Steel wire drawing,4.9660976970023092E-06
1,Oilseed farming,239,Plate work manufacturing,5.0949179516927151E-05
1,Oilseed farming,240,Metal window and door manufacturing,6.4685853575645097E-08
1,Oilseed farming,241,Sheet metal work manufacturing,6.1956630393159671E-09
1,Oilseed farming,242,Ornamental and architectural metal work manufacturing,0.00017660472861995291
1,Oilseed farming,249,Machine shops,3.9678726114211749E-05
1,Oilseed farming,250,"Turned product and screw, nut, and bolt manufacturing",4.2151238320583899E-07
1,Oilseed farming,252,Metal coating and nonprecious engraving,5.1247214782444982E-08
1,Oilseed farming,264,Construction machinery manufacturing,0.00033509492417233
1,Oilseed farming,278,Industrial mold manufacturing,1.1192923034281804E-07
1,Oilseed farming,279,"Special tool, die, jig, and fixture manufacturing",4.3956489279320073E-08
1,Oilseed farming,282,Rolling mill and other metalworking machinery manufacturing,1.7093638004322639E-08
1,Oilseed farming,288,Air and gas compressor manufacturing,2.5306574235233668E-08
1,Oilseed farming,291,Conveyor and conveying equipment manufacturing,1.328534083188304E-07
1,Oilseed farming,350,Motor vehicle gasoline engine and engine parts manufacturing,3.9838684504685945E-05
1,Oilseed farming,385,Sporting and athletic goods manufacturing,4.2927199134755456E-08
1,Oilseed farming,388,Sign manufacturing,3.359281497790077E-08
1,Oilseed farming,395,Wholesale trade,0.39169553122775369
1,Oilseed farming,397,Retail - Furniture and home furnishings stores,6.9074550713837946E-05
1,Oilseed farming,398,Retail - Electronics and appliance stores,1.076210304537268E-05
1,Oilseed farming,399,Retail - Building material and garden equipment and supplies stores,0.00075519166589210762
1,Oilseed farming,401,Retail - Health and personal care stores,0.00058658613186990394
1,Oilseed farming,402,Retail - Gasoline stores,0.00069139840140342024
1,Oilseed farming,403,Retail - Clothing and clothing accessories stores,0.0008365437565946432
1,Oilseed farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",0.00016466890847381677
1,Oilseed farming,405,Retail - General merchandise stores,0.0036464570196848012
1,Oilseed farming,406,Retail - Miscellaneous store retailers,0.00076040253421616466
1,Oilseed farming,407,Retail - Nonstore retailers,0.0039722977523526382
1,Oilseed farming,408,Air transportation,0.0011686656307835497
1,Oilseed farming,409,Rail transportation,0.027214769117458459
1,Oilseed farming,410,Water transportation,0.00027823924595216099
1,Oilseed farming,411,Truck transportation,0.150792860714688
1,Oilseed farming,416,Warehousing and storage,0.014871758458583351
1,Oilseed farming,422,Software publishers,1.094972032782051E-07
