Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,1,Oilseed farming,0.016842112841319312
1,Oilseed farming,2,Grain farming,0.027964767940934721
1,Oilseed farming,3,Vegetable and melon farming,0.0002927324319567156
1,Oilseed farming,4,Fruit farming,7.7658125479462738E-05
1,Oilseed farming,5,Tree nut farming,1.0972155464826603E-05
1,Oilseed farming,6,"Greenhouse, nursery, and floriculture production",0.0005716309483182469
1,Oilseed farming,9,Sugarcane and sugar beet farming,0.034702312395022528
1,Oilseed farming,10,All other crop farming,0.071082040329484286
1,Oilseed farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.048541626096905155
1,Oilseed farming,12,Dairy cattle and milk production,0.051350574674587257
1,Oilseed farming,13,Poultry and egg production,0.0071737484354428283
1,Oilseed farming,14,"Animal production, except cattle and poultry and eggs",0.015109976367554179
1,Oilseed farming,19,Support activities for agriculture and forestry,0.15283346497206019
1,Oilseed farming,21,Extraction of natural gas liquids,0.034394817411750322
1,Oilseed farming,31,Sand and gravel mining,0.00013783033096620087
1,Oilseed farming,49,Electric power transmission and distribution,0.050997459191777672
1,Oilseed farming,50,Natural gas distribution,0.00011622903390794658
1,Oilseed farming,62,Maintenance and repair construction of nonresidential structures,0.085299044011858172
1,Oilseed farming,123,Other textile product mills,6.5786673917606155E-08
1,Oilseed farming,142,Wood container and pallet manufacturing,1.9714777892559173E-05
1,Oilseed farming,145,All other miscellaneous wood product manufacturing,5.0462085399372719E-05
1,Oilseed farming,154,Printing,2.4133495427107942E-06
1,Oilseed farming,172,Pesticide and other agricultural chemical manufacturing,0.46526079083457006
1,Oilseed farming,187,Other miscellaneous chemical product manufacturing,5.9874215480500322E-05
1,Oilseed farming,189,Unlaminated plastics profile shape manufacturing,3.2559127278941819E-07
1,Oilseed farming,195,Other plastics product manufacturing,8.8220954312261124E-05
1,Oilseed farming,209,Other concrete product manufacturing,1.3206444324577221E-05
1,Oilseed farming,229,Ferrous metal foundries,2.1932937463512965E-06
1,Oilseed farming,236,Handtool manufacturing,2.5819420277118125E-06
1,Oilseed farming,238,Fabricated structural metal manufacturing,6.8552403725142679E-08
1,Oilseed farming,239,Plate work manufacturing,3.5312714191071968E-05
1,Oilseed farming,249,Machine shops,6.7117043856464468E-06
1,Oilseed farming,250,"Turned product and screw, nut, and bolt manufacturing",2.094074865684291E-08
1,Oilseed farming,252,Metal coating and nonprecious engraving,4.5791538370474379E-09
1,Oilseed farming,260,Fabricated pipe and pipe fitting manufacturing,1.7307326225604692E-07
1,Oilseed farming,262,Farm machinery and equipment manufacturing,0.13026201486662448
1,Oilseed farming,271,All other industrial machinery manufacturing,1.3910509176810707E-08
1,Oilseed farming,279,"Special tool, die, jig, and fixture manufacturing",5.6597098289868517E-08
1,Oilseed farming,282,Rolling mill and other metalworking machinery manufacturing,1.5653873515048579E-09
1,Oilseed farming,285,Mechanical power transmission equipment manufacturing,2.6518098404315193E-05
1,Oilseed farming,300,"Scales, balances, and miscellaneous general purpose machinery manufacturing",4.6763138838015804E-07
1,Oilseed farming,395,Wholesale trade,0.14828930478465008
1,Oilseed farming,397,Retail - Furniture and home furnishings stores,9.0441522305553974E-05
1,Oilseed farming,398,Retail - Electronics and appliance stores,1.216546706263766E-05
1,Oilseed farming,399,Retail - Building material and garden equipment and supplies stores,0.0004953806138588597
1,Oilseed farming,401,Retail - Health and personal care stores,0.00094789512201132881
1,Oilseed farming,402,Retail - Gasoline stores,0.0006709436807326441
1,Oilseed farming,403,Retail - Clothing and clothing accessories stores,0.00062713973666576536
1,Oilseed farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",0.00017690881277971499
1,Oilseed farming,405,Retail - General merchandise stores,0.0027067930396159068
1,Oilseed farming,406,Retail - Miscellaneous store retailers,0.00072412023338415399
1,Oilseed farming,407,Retail - Nonstore retailers,0.0023908219884927334
1,Oilseed farming,408,Air transportation,0.00065750982031723831
1,Oilseed farming,409,Rail transportation,0.0062519315599112724
1,Oilseed farming,410,Water transportation,0.0001892880257020179
1,Oilseed farming,411,Truck transportation,0.11409469693824725
1,Oilseed farming,413,Pipeline transportation,0.0016167110193835849
1,Oilseed farming,416,Warehousing and storage,0.014829266842234401
1,Oilseed farming,422,Software publishers,1.0591951267987728E-05
1,Oilseed farming,427,Wired telecommunications carriers,0.0013565379646364312
1,Oilseed farming,428,Wireless telecommunications carriers (except satellite),0.014895640853393233
1,Oilseed farming,433,Monetary authorities and depository credit intermediation,0.097049738130968954
1,Oilseed farming,434,Nondepository credit intermediation and related activities,0.0028108490994542268
1,Oilseed farming,435,Securities and commodity contracts intermediation and brokerage,0.00095620358963431629
1,Oilseed farming,436,Other financial investment activities,0.0019947155930643001
1,Oilseed farming,437,Insurance carriers,0.014478019308420853
1,Oilseed farming,438,"Insurance agencies, brokerages, and related activities",0.0069559017089697583
1,Oilseed farming,440,Real estate,0.12056160283758111
1,Oilseed farming,443,General and consumer goods rental except video tapes and discs,1.0148188091533639E-05
1,Oilseed farming,445,Commercial and industrial machinery and equipment rental and leasing,0.0071887365656967961
1,Oilseed farming,446,Lessors of nonfinancial intangible assets,0.0011081954751143569
1,Oilseed farming,447,Legal services,0.0015565409587559864
1,Oilseed farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.027210159090569785
1,Oilseed farming,449,"Architectural, engineering, and related services",0.00018358822612924569
1,Oilseed farming,451,Custom computer programming services,2.3276540133229971E-06
