Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,5001,Employee Compensation,0
1,Oilseed farming,6001,Proprietor Income,0
1,Oilseed farming,7001,Other Property Type Income,0
1,Oilseed farming,8001,Tax on Production and Imports,0
2,Grain farming,2,Grain farming,6.2217790958453943E-06
2,Grain farming,3,Vegetable and melon farming,7.1679644247510865E-06
2,Grain farming,4,Fruit farming,2.5538952017770903E-05
2,Grain farming,5,Tree nut farming,7.7327464060250066E-08
2,Grain farming,6,"Greenhouse, nursery, and floriculture production",1.3521987763581277E-05
2,Grain farming,10,All other crop farming,0.00010694323357336548
2,Grain farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",6.2517199603849723E-05
2,Grain farming,12,Dairy cattle and milk production,0.00010063578084765559
2,Grain farming,13,Poultry and egg production,0.0001125644064834657
2,Grain farming,14,"Animal production, except cattle and poultry and eggs",6.4680480170829432E-05
2,Grain farming,19,Support activities for agriculture and forestry,0.017953927134350733
2,Grain farming,20,Extraction of natural gas and crude petroleum,1.1759001196939324E-05
2,Grain farming,49,Electric power transmission and distribution,6.4573640805734057E-05
2,Grain farming,50,Natural gas distribution,2.8469819633752838E-06
2,Grain farming,62,Maintenance and repair construction of nonresidential structures,0.0010625384876470911
2,Grain farming,123,Other textile product mills,2.6707020076301941E-09
2,Grain farming,145,All other miscellaneous wood product manufacturing,3.6758952557777898E-06
2,Grain farming,154,Printing,6.4063400084187615E-08
2,Grain farming,187,Other miscellaneous chemical product manufacturing,3.080169567322163E-07
2,Grain farming,188,Plastics packaging materials and unlaminated film and sheet manufacturing,1.7205807484838499E-08
2,Grain farming,195,Other plastics product manufacturing,2.9326091540100997E-09
2,Grain farming,199,"Pottery, ceramics, and plumbing fixture manufacturing",2.7506239141355507E-10
2,Grain farming,213,Cut stone and stone product manufacturing,1.9268350283386517E-06
2,Grain farming,249,Machine shops,4.6768291719599152E-09
2,Grain farming,322,"Watch, clock, and other measuring and controlling device manufacturing",1.0397328582269032E-10
2,Grain farming,351,Motor vehicle electrical and electronic equipment manufacturing,5.6962623913989301E-08
2,Grain farming,354,Motor vehicle seating and interior trim manufacturing,8.5372012659955102E-09
2,Grain farming,387,Office supplies (except paper) manufacturing,4.0156897132137435E-10
2,Grain farming,388,Sign manufacturing,1.3678814667283225E-08
2,Grain farming,394,All other miscellaneous manufacturing,6.1851524811355697E-07
2,Grain farming,395,Wholesale trade,0.0020556830040866503
2,Grain farming,397,Retail - Furniture and home furnishings stores,8.4909411064862741E-07
2,Grain farming,398,Retail - Electronics and appliance stores,3.6892463526823382E-07
2,Grain farming,399,Retail - Building material and garden equipment and supplies stores,6.3679386656837703E-06
2,Grain farming,400,Retail - Food and beverage stores,8.9821951231695103E-06
2,Grain farming,401,Retail - Health and personal care stores,1.1657010936290705E-05
2,Grain farming,402,Retail - Gasoline stores,7.7564417314075675E-06
2,Grain farming,403,Retail - Clothing and clothing accessories stores,2.6111594178023726E-05
2,Grain farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",3.3282096949273626E-06
2,Grain farming,405,Retail - General merchandise stores,1.7826164462327737E-05
2,Grain farming,406,Retail - Miscellaneous store retailers,8.3630582126466724E-06
2,Grain farming,407,Retail - Nonstore retailers,1.7904162484774994E-05
2,Grain farming,408,Air transportation,8.8120789217256343E-05
2,Grain farming,409,Rail transportation,0.00053402152845455353
2,Grain farming,411,Truck transportation,0.00080134287029653972
2,Grain farming,413,Pipeline transportation,2.5918831569814518E-05
2,Grain farming,416,Warehousing and storage,8.329123291398767E-05
2,Grain farming,417,Newspaper publishers,2.7629316990899542E-07
2,Grain farming,418,Periodical publishers,3.483051890340854E-06
2,Grain farming,419,Book publishers,6.9399778998159426E-07
2,Grain farming,422,Software publishers,4.3086801377866532E-06
2,Grain farming,425,Radio and television broadcasting,4.775160727744625E-07
2,Grain farming,427,Wired telecommunications carriers,1.4915538156038072E-05
2,Grain farming,428,Wireless telecommunications carriers (except satellite),0.00010198958522453228
2,Grain farming,429,"Satellite, telecommunications resellers, and all other telecommunications",1.0637263267440292E-06
2,Grain farming,430,"Data processing, hosting, and related services",6.5709411718331802E-08
2,Grain farming,433,Monetary authorities and depository credit intermediation,0.00074686367249857111
2,Grain farming,434,Nondepository credit intermediation and related activities,7.3604966301423977E-05
2,Grain farming,435,Securities and commodity contracts intermediation and brokerage,7.3032095329025925E-06
2,Grain farming,436,Other financial investment activities,3.4454006683042309E-05
2,Grain farming,437,Insurance carriers,0.00051074085442264633
2,Grain farming,438,"Insurance agencies, brokerages, and related activities",2.2057879903103744E-05
2,Grain farming,440,Real estate,0.0026458377949831191
2,Grain farming,442,Automotive equipment rental and leasing,0.00015648106790987042
2,Grain farming,443,General and consumer goods rental except video tapes and discs,2.4222408536330158E-06
2,Grain farming,445,Commercial and industrial machinery and equipment rental and leasing,0.00037094576659588846
2,Grain farming,446,Lessors of nonfinancial intangible assets,5.8139971874651523E-05
2,Grain farming,447,Legal services,4.0781440704643068E-05
2,Grain farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.00011132902646308028
2,Grain farming,451,Custom computer programming services,3.198681754946041E-07
2,Grain farming,452,Computer systems design services,4.2473909081157477E-06
2,Grain farming,453,"Other computer related services, including facilities management",3.5022300188941417E-05
2,Grain farming,457,"Advertising, public relations, and related services",8.7839439677487286E-08
2,Grain farming,460,"Marketing research and all other miscellaneous professional, scientific, and technical services",9.4720945291271869E-05
2,Grain farming,462,Office administrative services,5.1073547427824754E-07
2,Grain farming,465,Business support services,1.3354766158133987E-06
2,Grain farming,466,Travel arrangement and reservation services,8.0955006461248271E-07
2,Grain farming,468,Services to buildings,4.317062126227636E-05
2,Grain farming,469,Landscape and horticultural services,7.4065530889128343E-06
2,Grain farming,470,Other support services,9.9950345312153997E-07
2,Grain farming,473,"Junior colleges, colleges, universities, and professional schools",3.4215996167215432E-06
2,Grain farming,488,Performing arts companies,4.0271534062594097E-07
