Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,1,Oilseed farming,0.0020356479516276949
1,Oilseed farming,2,Grain farming,0.0020216181948313761
1,Oilseed farming,3,Vegetable and melon farming,0.00043458206507018815
1,Oilseed farming,4,Fruit farming,0.00015662220093060064
1,Oilseed farming,5,Tree nut farming,7.2373317097119971E-07
1,Oilseed farming,6,"Greenhouse, nursery, and floriculture production",0.00041491281007743908
1,Oilseed farming,9,Sugarcane and sugar beet farming,0.00070718098732136525
1,Oilseed farming,10,All other crop farming,0.0081974423667006135
1,Oilseed farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.0042023050491870606
1,Oilseed farming,12,Dairy cattle and milk production,0.0022079935818108964
1,Oilseed farming,13,Poultry and egg production,6.7345352251335644E-05
1,Oilseed farming,14,"Animal production, except cattle and poultry and eggs",0.00099752719348700225
1,Oilseed farming,19,Support activities for agriculture and forestry,0.031405886157926943
1,Oilseed farming,31,Sand and gravel mining,0.00012584328017650748
1,Oilseed farming,49,Electric power transmission and distribution,0.00034589123970230062
1,Oilseed farming,62,Maintenance and repair construction of nonresidential structures,0.02058067042035816
1,Oilseed farming,123,Other textile product mills,5.9749793565580978E-09
1,Oilseed farming,134,Sawmills,8.4910268983440229E-06
1,Oilseed farming,154,Printing,1.31543102982511E-07
1,Oilseed farming,167,Synthetic rubber manufacturing,4.5861094488414827E-07
1,Oilseed farming,188,Plastics packaging materials and unlaminated film and sheet manufacturing,8.0485273670381427E-08
1,Oilseed farming,193,Urethane and other foam product (except polystyrene) manufacturing,9.0831752447631531E-08
1,Oilseed farming,209,Other concrete product manufacturing,6.6040920020885713E-07
1,Oilseed farming,241,Sheet metal work manufacturing,3.992631707275409E-09
1,Oilseed farming,244,Metal tank (heavy gauge) manufacturing,1.2860490331847128E-07
1,Oilseed farming,249,Machine shops,5.743339325180695E-07
1,Oilseed farming,252,Metal coating and nonprecious engraving,7.2437898962854092E-09
1,Oilseed farming,261,Other fabricated metal manufacturing,5.758898817156792E-07
1,Oilseed farming,271,All other industrial machinery manufacturing,9.6373108941414341E-08
1,Oilseed farming,343,Automobile manufacturing,1.0058401595765612E-06
1,Oilseed farming,356,Other motor vehicle parts manufacturing,9.3356367716970756E-06
1,Oilseed farming,385,Sporting and athletic goods manufacturing,5.867644849690264E-10
1,Oilseed farming,395,Wholesale trade,0.0049061895331341532
1,Oilseed farming,397,Retail - Furniture and home furnishings stores,8.5864361675166978E-06
1,Oilseed farming,398,Retail - Electronics and appliance stores,2.127776712011753E-07
1,Oilseed farming,399,Retail - Building material and garden equipment and supplies stores,5.1099275824195711E-05
1,Oilseed farming,401,Retail - Health and personal care stores,0.00011800825531060877
1,Oilseed farming,402,Retail - Gasoline stores,5.3467433212883719E-05
1,Oilseed farming,403,Retail - Clothing and clothing accessories stores,0.00016622274862942987
1,Oilseed farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",6.2758893974793062E-06
1,Oilseed farming,405,Retail - General merchandise stores,0.00010000015366173898
1,Oilseed farming,406,Retail - Miscellaneous store retailers,3.7315076867688868E-05
1,Oilseed farming,407,Retail - Nonstore retailers,0.00027826757684290548
1,Oilseed farming,408,Air transportation,3.0597290671618982E-05
1,Oilseed farming,409,Rail transportation,0.0013223934925328251
1,Oilseed farming,411,Truck transportation,0.0022406225365489973
1,Oilseed farming,416,Warehousing and storage,0.00020607813424922128
1,Oilseed farming,429,"Satellite, telecommunications resellers, and all other telecommunications",3.5443956045905223E-05
1,Oilseed farming,433,Monetary authorities and depository credit intermediation,0.002289113649482033
1,Oilseed farming,434,Nondepository credit intermediation and related activities,0.00010501341565327671
1,Oilseed farming,437,Insurance carriers,0.00038430244913145728
1,Oilseed farming,438,"Insurance agencies, brokerages, and related activities",0.00080702836378421239
1,Oilseed farming,440,Real estate,0.023968288821066608
1,Oilseed farming,443,General and consumer goods rental except video tapes and discs,3.2175525096517221E-05
1,Oilseed farming,445,Commercial and industrial machinery and equipment rental and leasing,0.00014372011059948786
1,Oilseed farming,446,Lessors of nonfinancial intangible assets,5.5876208177374487E-05
