Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,1,Oilseed farming,0.082998284636610187
1,Oilseed farming,2,Grain farming,0.046678944606064476
1,Oilseed farming,3,Vegetable and melon farming,0.0004734771271930685
1,Oilseed farming,4,Fruit farming,0.00078122570961280946
1,Oilseed farming,5,Tree nut farming,4.0812894069537035E-05
1,Oilseed farming,6,"Greenhouse, nursery, and floriculture production",0.003339734765578084
1,Oilseed farming,9,Sugarcane and sugar beet farming,0.019775370605055631
1,Oilseed farming,10,All other crop farming,0.10626923325563364
1,Oilseed farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.031133039332049917
1,Oilseed farming,12,Dairy cattle and milk production,0.049207895342549435
1,Oilseed farming,13,Poultry and egg production,0.00025183344058051296
1,Oilseed farming,14,"Animal production, except cattle and poultry and eggs",0.0037495635547981354
1,Oilseed farming,19,Support activities for agriculture and forestry,0.039899096185406879
1,Oilseed farming,20,Extraction of natural gas and crude petroleum,0.0014726338005962986
1,Oilseed farming,31,Sand and gravel mining,0.0012561734565863791
1,Oilseed farming,49,Electric power transmission and distribution,0.078644943966099667
1,Oilseed farming,51,"Water, sewage and other systems",0.0030372791224620443
1,Oilseed farming,62,Maintenance and repair construction of nonresidential structures,0.26833014765136554
1,Oilseed farming,139,Wood windows and door manufacturing,3.6441906638373222E-05
1,Oilseed farming,141,"Other millwork, including flooring",3.1424149102033836E-05
1,Oilseed farming,149,Paperboard container manufacturing,1.0637867494719125E-06
1,Oilseed farming,154,Printing,5.0208493637055106E-06
1,Oilseed farming,185,Custom compounding of purchased resins,2.9959400573375443E-05
1,Oilseed farming,190,Plastics pipe and pipe fitting manufacturing,3.7296365548809406E-06
1,Oilseed farming,191,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",3.49316084467251E-07
1,Oilseed farming,195,Other plastics product manufacturing,6.8268171127340398E-05
1,Oilseed farming,212,Abrasive product manufacturing,1.1691265105869169E-07
1,Oilseed farming,221,Alumina refining and primary aluminum production,1.4434850662963129E-06
1,Oilseed farming,238,Fabricated structural metal manufacturing,1.5367152923848677E-05
1,Oilseed farming,241,Sheet metal work manufacturing,1.2066228363638501E-08
1,Oilseed farming,249,Machine shops,1.0008233288805947E-06
1,Oilseed farming,252,Metal coating and nonprecious engraving,7.2414869624936652E-08
1,Oilseed farming,264,Construction machinery manufacturing,0.002076024205748539
1,Oilseed farming,265,Mining machinery and equipment manufacturing,3.146853830844413E-07
1,Oilseed farming,275,Air purification and ventilation equipment manufacturing,1.6116861463275084E-06
1,Oilseed farming,279,"Special tool, die, jig, and fixture manufacturing",7.3647737401761251E-09
1,Oilseed farming,281,Machine tool manufacturing,1.6037900731798544E-08
1,Oilseed farming,300,"Scales, balances, and miscellaneous general purpose machinery manufacturing",9.4046438714782358E-07
1,Oilseed farming,333,Motor and generator manufacturing,8.1040562364364382E-05
1,Oilseed farming,336,Storage battery manufacturing,0.0039501626139083479
1,Oilseed farming,345,Heavy duty truck manufacturing,6.1884191166244515E-06
1,Oilseed farming,350,Motor vehicle gasoline engine and engine parts manufacturing,9.1548176838656455E-06
1,Oilseed farming,356,Other motor vehicle parts manufacturing,0.00017924483553820314
1,Oilseed farming,364,Boat building,1.5227330882762103E-07
1,Oilseed farming,376,"Showcase, partition, shelving, and locker manufacturing",3.1099884875622098E-07
1,Oilseed farming,388,Sign manufacturing,2.1496805166946466E-08
1,Oilseed farming,395,Wholesale trade,0.64960465039484916
1,Oilseed farming,397,Retail - Furniture and home furnishings stores,2.9970929681856495E-05
1,Oilseed farming,398,Retail - Electronics and appliance stores,2.4345993579454224E-05
1,Oilseed farming,399,Retail - Building material and garden equipment and supplies stores,0.00082734251265304676
1,Oilseed farming,401,Retail - Health and personal care stores,0.0011555511965828935
1,Oilseed farming,402,Retail - Gasoline stores,0.00060140382268196457
1,Oilseed farming,403,Retail - Clothing and clothing accessories stores,0.00071116742571176311
1,Oilseed farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",0.00027562016954599255
1,Oilseed farming,405,Retail - General merchandise stores,0.0039957058721582228
1,Oilseed farming,406,Retail - Miscellaneous store retailers,0.00079662553795641772
1,Oilseed farming,407,Retail - Nonstore retailers,0.0026978924362942858
1,Oilseed farming,408,Air transportation,0.00023946330122645403
1,Oilseed farming,409,Rail transportation,0.055242609726795067
1,Oilseed farming,411,Truck transportation,0.17014534682454219
1,Oilseed farming,416,Warehousing and storage,0.016570535936513364
1,Oilseed farming,422,Software publishers,2.406166946168685E-06
1,Oilseed farming,427,Wired telecommunications carriers,0.0014510240256932622
1,Oilseed farming,428,Wireless telecommunications carriers (except satellite),0.00064238646783048442
1,Oilseed farming,429,"Satellite, telecommunications resellers, and all other telecommunications",1.0666676568256601E-05
1,Oilseed farming,433,Monetary authorities and depository credit intermediation,0.059603253973140813
1,Oilseed farming,434,Nondepository credit intermediation and related activities,0.003048913905786349
1,Oilseed farming,435,Securities and commodity contracts intermediation and brokerage,0.0002175162619313803
1,Oilseed farming,436,Other financial investment activities,0.00014791575880597312
1,Oilseed farming,437,Insurance carriers,0.004690354432763888
1,Oilseed farming,438,"Insurance agencies, brokerages, and related activities",0.010563467850715713
1,Oilseed farming,440,Real estate,0.1251311450403918
1,Oilseed farming,443,General and consumer goods rental except video tapes and discs,0.00024515448596621782
1,Oilseed farming,445,Commercial and industrial machinery and equipment rental and leasing,0.020497213912166634
1,Oilseed farming,446,Lessors of nonfinancial intangible assets,0.00097841813536827388
1,Oilseed farming,447,Legal services,0.0010207062208741347
1,Oilseed farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",0.040720112602989911
1,Oilseed farming,449,"Architectural, engineering, and related services",0.00022464852178945803
1,Oilseed farming,451,Custom computer programming services,7.1161119930307796E-06
1,Oilseed farming,452,Computer systems design services,3.3405715823764219E-05
1,Oilseed farming,453,"Other computer related services, including facilities management",0.00026702831724879222
1,Oilseed farming,454,Management consulting services,0.00010708109842557691
1,Oilseed farming,460,"Marketing research and all other miscellaneous professional, scientific, and technical services",0.00032209590716516037
1,Oilseed farming,462,Office administrative services,0.00090197051451750693
1,Oilseed farming,464,Employment services,0.00038304791406268759
1,Oilseed farming,465,Business support services,0.00029462601541956762
1,Oilseed farming,468,Services to buildings,0.00013010977072549362
1,Oilseed farming,469,Landscape and horticultural services,0.00036471493595105486
1,Oilseed farming,470,Other support services,2.3046666706350374E-05
1,Oilseed farming,471,Waste management and remediation services,0.007016337123461891
1,Oilseed farming,473,"Junior colleges, colleges, universities, and professional schools",0.0044728117175170667
1,Oilseed farming,488,Performing arts companies,1.7692110017969052E-05
1,Oilseed farming,490,Racing and Track Operation,0.00010177502474316251
1,Oilseed farming,491,Promoters of performing arts and sports and agents for public figures,0.0002152477363339747
1,Oilseed farming,496,Other amusement and recreation industries,0.0024350636136314108
1,Oilseed farming,499,"Hotels and motels, including casino hotels",0.0013648757895122904
1,Oilseed farming,500,Other accommodations,1.3454785845235765E-05
1,Oilseed farming,501,Full-service restaurants,0.00028498049065675199
1,Oilseed farming,502,Limited-service restaurants,0.0037211384215281029
1,Oilseed farming,503,All other food and drinking places,0.0017141610602406932
1,Oilseed farming,504,"Automotive repair and maintenance, except car washes",0.0088892412076193583
1,Oilseed farming,506,Electronic and precision equipment repair and maintenance,0.0041792158434162396
1,Oilseed farming,507,Commercial and industrial machinery and equipment repair and maintenance,0.0015862384865474588
1,Oilseed farming,515,Business and professional associations,0.015133519002865414
1,Oilseed farming,518,Postal service,0.0013564571141522208
1,Oilseed farming,5001,Employee Compensation,0.29290395975112915
1,Oilseed farming,6001,Proprietor Income,5.5206003189086914
1,Oilseed farming,7001,Other Property Type Income,18.817964553833008
1,Oilseed farming,8001,Tax on Production and Imports,0.52806103229522705
1,Oilseed farming,11001,Federal Government NonDefense,0.00055715893962163916
1,Oilseed farming,12001,State/Local Govt NonEducation,0.028515081519413493
1,Oilseed farming,14002,Inventory Additions/Deletions,0.0060687608596404199
1,Oilseed farming,25001,Foreign Trade,0.53685982646015851
1,Oilseed farming,28001,Domestic Trade,6.1177940000652171
2,Grain farming,1,Oilseed farming,0.21840628264860129
2,Grain farming,2,Grain farming,0.41497949719689586
2,Grain farming,3,Vegetable and melon farming,0.0019798335463412364
2,Grain farming,4,Fruit farming,0.0032669352400542806
2,Grain farming,5,Tree nut farming,0.00017067171862003572
2,Grain farming,6,"Greenhouse, nursery, and floriculture production",0.013965022482508971
2,Grain farming,9,Sugarcane and sugar beet farming,0.082735121479643681
2,Grain farming,10,All other crop farming,0.22826951243231974
2,Grain farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.17756602039528957
2,Grain farming,12,Dairy cattle and milk production,0.20576309169106821
2,Grain farming,13,Poultry and egg production,0.00095314594040307732
2,Grain farming,14,"Animal production, except cattle and poultry and eggs",0.018592450067220767
2,Grain farming,19,Support activities for agriculture and forestry,0.16706617165976923
