Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,1,Oilseed farming,0.00028390060491596467
1,Oilseed farming,2,Grain farming,0.00032176214073649338
1,Oilseed farming,3,Vegetable and melon farming,2.6266289639175432E-05
1,Oilseed farming,4,Fruit farming,8.5070234401032029E-05
1,Oilseed farming,5,Tree nut farming,1.6608545045575321E-07
1,Oilseed farming,6,"Greenhouse, nursery, and floriculture production",1.4530334722699114E-05
1,Oilseed farming,10,All other crop farming,0.0029754712467217892
1,Oilseed farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.0017765005564005995
1,Oilseed farming,12,Dairy cattle and milk production,0.0023408055355651214
1,Oilseed farming,13,Poultry and egg production,3.8895207615435856E-05
1,Oilseed farming,14,"Animal production, except cattle and poultry and eggs",0.0006774045659864239
1,Oilseed farming,19,Support activities for agriculture and forestry,0.051403957928863209
1,Oilseed farming,20,Extraction of natural gas and crude petroleum,0.0001624184906398778
1,Oilseed farming,31,Sand and gravel mining,7.7753250886363075E-06
1,Oilseed farming,49,Electric power transmission and distribution,0.0018337200285793373
1,Oilseed farming,50,Natural gas distribution,7.4351050716655546E-05
1,Oilseed farming,51,"Water, sewage and other systems",0.0010554377890980987
1,Oilseed farming,62,Maintenance and repair construction of nonresidential structures,0.0074988011484248274
1,Oilseed farming,123,Other textile product mills,2.3124718187027813E-09
1,Oilseed farming,134,Sawmills,4.6122547814406579E-06
1,Oilseed farming,154,Printing,8.8803706891231378E-07
1,Oilseed farming,191,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",3.9422998821884633E-09
1,Oilseed farming,195,Other plastics product manufacturing,2.1483034742598485E-07
1,Oilseed farming,229,Ferrous metal foundries,2.1527147631371025E-07
1,Oilseed farming,249,Machine shops,1.2639425018577934E-06
1,Oilseed farming,250,"Turned product and screw, nut, and bolt manufacturing",9.6042852806268455E-09
1,Oilseed farming,279,"Special tool, die, jig, and fixture manufacturing",5.775301601967592E-09
1,Oilseed farming,280,Cutting tool and machine tool accessory manufacturing,3.9180500824830915E-08
1,Oilseed farming,287,Pump and pumping equipment manufacturing,9.809921811148434E-09
1,Oilseed farming,296,Packaging machinery manufacturing,6.3986596985731012E-08
1,Oilseed farming,385,Sporting and athletic goods manufacturing,4.4484851802071757E-08
1,Oilseed farming,395,Wholesale trade,0.010818631146881808
1,Oilseed farming,397,Retail - Furniture and home furnishings stores,3.8656042414129857E-06
1,Oilseed farming,398,Retail - Electronics and appliance stores,3.7702663160708597E-07
1,Oilseed farming,399,Retail - Building material and garden equipment and supplies stores,1.6491560223380912E-05
1,Oilseed farming,401,Retail - Health and personal care stores,4.1304844488937367E-05
1,Oilseed farming,402,Retail - Gasoline stores,2.8063794816309603E-05
1,Oilseed farming,403,Retail - Clothing and clothing accessories stores,1.9671241487656446E-05
1,Oilseed farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",1.204921091638064E-05
1,Oilseed farming,405,Retail - General merchandise stores,2.6891205359796033E-05
1,Oilseed farming,406,Retail - Miscellaneous store retailers,3.0173703552680183E-05
1,Oilseed farming,407,Retail - Nonstore retailers,0.00014116374709305813
1,Oilseed farming,408,Air transportation,3.836453270143628E-05
1,Oilseed farming,411,Truck transportation,0.0047603922137638699
1,Oilseed farming,413,Pipeline transportation,0.00020593038590061182
1,Oilseed farming,416,Warehousing and storage,0.00061872785295030361
1,Oilseed farming,422,Software publishers,2.1156840855297564E-09
