Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,5001,Employee Compensation,0
1,Oilseed farming,6001,Proprietor Income,0
1,Oilseed farming,7001,Other Property Type Income,0
1,Oilseed farming,8001,Tax on Production and Imports,0
2,Grain farming,2,Grain farming,0.0017389559839290844
2,Grain farming,3,Vegetable and melon farming,0.0074818796706135893
2,Grain farming,4,Fruit farming,0.0004941176194634897
2,Grain farming,5,Tree nut farming,2.9474699128560745E-05
2,Grain farming,6,"Greenhouse, nursery, and floriculture production",0.0014123449051732864
2,Grain farming,10,All other crop farming,0.0052073172537116241
2,Grain farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",0.0042213116293113306
2,Grain farming,13,Poultry and egg production,6.0296208755875481E-05
2,Grain farming,14,"Animal production, except cattle and poultry and eggs",0.0026185811619370419
2,Grain farming,19,Support activities for agriculture and forestry,0.060718359291533908
2,Grain farming,20,Extraction of natural gas and crude petroleum,0.0016667520784168985
2,Grain farming,21,Extraction of natural gas liquids,0.00013249509458544261
2,Grain farming,49,Electric power transmission and distribution,0.001255924534740091
2,Grain farming,50,Natural gas distribution,0.0049710901707078481
2,Grain farming,62,Maintenance and repair construction of nonresidential structures,0.01155094222220765
2,Grain farming,154,Printing,2.6877091585253731E-07
2,Grain farming,180,Polish and other sanitation good manufacturing,0.0009084966980235816
2,Grain farming,188,Plastics packaging materials and unlaminated film and sheet manufacturing,5.9103133538605622E-07
2,Grain farming,191,"Laminated plastics plate, sheet (except packaging), and shape manufacturing",1.7772214979403197E-08
2,Grain farming,244,Metal tank (heavy gauge) manufacturing,2.2727078025837874E-07
2,Grain farming,248,Spring and wire product manufacturing,5.9353941168749624E-07
2,Grain farming,250,"Turned product and screw, nut, and bolt manufacturing",6.0950730074848623E-08
2,Grain farming,356,Other motor vehicle parts manufacturing,5.3485062479719458E-06
2,Grain farming,386,"Doll, toy, and game manufacturing",5.2857592224201427E-07
2,Grain farming,394,All other miscellaneous manufacturing,4.8377694265820128E-06
2,Grain farming,395,Wholesale trade,0.034401166918879289
2,Grain farming,397,Retail - Furniture and home furnishings stores,6.8072639205370541E-07
2,Grain farming,398,Retail - Electronics and appliance stores,8.1477653983624761E-07
2,Grain farming,399,Retail - Building material and garden equipment and supplies stores,5.8077290177385721E-05
2,Grain farming,400,Retail - Food and beverage stores,9.2992769287205627E-05
2,Grain farming,401,Retail - Health and personal care stores,2.655782051004963E-05
2,Grain farming,402,Retail - Gasoline stores,8.9294957604795118E-05
2,Grain farming,403,Retail - Clothing and clothing accessories stores,2.0190181902347685E-05
2,Grain farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",8.5616882241316842E-06
2,Grain farming,405,Retail - General merchandise stores,3.2817220005024053E-05
2,Grain farming,406,Retail - Miscellaneous store retailers,4.5151939255506056E-05
2,Grain farming,407,Retail - Nonstore retailers,0.00029775314224138143
2,Grain farming,409,Rail transportation,0.0040799054049321659
2,Grain farming,411,Truck transportation,0.0094580740729835466
2,Grain farming,413,Pipeline transportation,0.0011884201252839247
2,Grain farming,416,Warehousing and storage,0.00011786441415931543
2,Grain farming,418,Periodical publishers,0.00021415258037564295
2,Grain farming,427,Wired telecommunications carriers,2.9171889069092797E-05
2,Grain farming,428,Wireless telecommunications carriers (except satellite),0.0011123429168785615
2,Grain farming,429,"Satellite, telecommunications resellers, and all other telecommunications",4.0703091978914726E-05
2,Grain farming,433,Monetary authorities and depository credit intermediation,0.0020077200989853522
2,Grain farming,434,Nondepository credit intermediation and related activities,0.00032401708186719815
2,Grain farming,436,Other financial investment activities,0.00023736933967080653
2,Grain farming,438,"Insurance agencies, brokerages, and related activities",0.00024107040602788267
2,Grain farming,440,Real estate,0.024600416749470666
2,Grain farming,443,General and consumer goods rental except video tapes and discs,4.6789284183413769E-06
2,Grain farming,445,Commercial and industrial machinery and equipment rental and leasing,0.0069475624559299509
2,Grain farming,446,Lessors of nonfinancial intangible assets,0.00019061372830912315
2,Grain farming,447,Legal services,4.371300946166075E-05
2,Grain farming,448,"Accounting, tax preparation, bookkeeping, and payroll services",9.9306047414958205E-05
2,Grain farming,451,Custom computer programming services,2.9934329703414948E-06
2,Grain farming,460,"Marketing research and all other miscellaneous professional, scientific, and technical services",0.0013368817500948593
2,Grain farming,465,Business support services,8.1298165471096074E-05
2,Grain farming,468,Services to buildings,0.00049967425986181813
2,Grain farming,469,Landscape and horticultural services,0.00029586331292577421
2,Grain farming,492,"Independent artists, writers, and performers",2.8765852519484301E-06
2,Grain farming,496,Other amusement and recreation industries,4.8211456991751776E-05
2,Grain farming,499,"Hotels and motels, including casino hotels",9.2619618365780403E-05
2,Grain farming,500,Other accommodations,1.1056481958220197E-06
2,Grain farming,501,Full-service restaurants,9.3950640868393381E-06
2,Grain farming,502,Limited-service restaurants,0.00023036539275088711
2,Grain farming,503,All other food and drinking places,0.00014265651365299222
2,Grain farming,504,"Automotive repair and maintenance, except car washes",0.00070949659796530617
2,Grain farming,506,Electronic and precision equipment repair and maintenance,8.9852191795703092E-05
2,Grain farming,507,Commercial and industrial machinery and equipment repair and maintenance,0.00012669386644499712
2,Grain farming,516,Labor and civic organizations,2.1815228982214105E-09
2,Grain farming,518,Postal service,0.00010691167142604617
2,Grain farming,5001,Employee Compensation,0.031563315540552139
2,Grain farming,6001,Proprietor Income,0.042128592729568481
2,Grain farming,7001,Other Property Type Income,0.18484349548816681
2,Grain farming,8001,Tax on Production and Imports,-0.11825405806303024
2,Grain farming,11001,Federal Government NonDefense,0.002066931816450901
2,Grain farming,12001,State/Local Govt NonEducation,0.0091443486518484642
2,Grain farming,14002,Inventory Additions/Deletions,0.00012276845260706838
2,Grain farming,25001,Foreign Trade,0.052849696368016549
2,Grain farming,28001,Domestic Trade,0.57158940224568344
3,Vegetable and melon farming,2,Grain farming,0.0039156805322102528
3,Vegetable and melon farming,3,Vegetable and melon farming,0.094611674906445842
3,Vegetable and melon farming,4,Fruit farming,0.0015889889771929511
