Regional SAM Balances IO Detail Accounts ,,,,
InstitutionPayments,TypeCodesAll.Description,InstitutionReceipts,TypeCodesAll_1.Description,Value
1,Oilseed farming,1,Oilseed farming,2.2510991126643756E-05
1,Oilseed farming,2,Grain farming,1.2660584999518422E-06
1,Oilseed farming,3,Vegetable and melon farming,9.6192906833103661E-07
1,Oilseed farming,4,Fruit farming,5.6252864769188891E-06
1,Oilseed farming,5,Tree nut farming,2.0930087730891329E-07
1,Oilseed farming,6,"Greenhouse, nursery, and floriculture production",9.5213553472153767E-06
1,Oilseed farming,10,All other crop farming,5.2477678411764692E-05
1,Oilseed farming,11,"Beef cattle ranching and farming, including feedlots and dual-purpose ranching and farming",4.1032823613051765E-05
1,Oilseed farming,12,Dairy cattle and milk production,2.2717265199267067E-05
1,Oilseed farming,13,Poultry and egg production,4.3917650072433499E-07
1,Oilseed farming,14,"Animal production, except cattle and poultry and eggs",1.1927875649925842E-05
1,Oilseed farming,19,Support activities for agriculture and forestry,0.00082732682852734024
1,Oilseed farming,20,Extraction of natural gas and crude petroleum,1.8797107788447848E-06
1,Oilseed farming,30,Stone mining and quarrying,7.6621151337843106E-06
1,Oilseed farming,31,Sand and gravel mining,8.699330202776979E-08
1,Oilseed farming,49,Electric power transmission and distribution,2.3675576037378732E-05
1,Oilseed farming,50,Natural gas distribution,2.9690804820427068E-06
1,Oilseed farming,51,"Water, sewage and other systems",3.1252291958101255E-06
1,Oilseed farming,62,Maintenance and repair construction of nonresidential structures,3.8768843672237329E-05
1,Oilseed farming,123,Other textile product mills,5.0150431732260887E-11
1,Oilseed farming,134,Sawmills,2.1515443631169708E-08
1,Oilseed farming,154,Printing,6.7282561890822463E-09
1,Oilseed farming,166,Plastics material and resin manufacturing,8.2255362547722322E-09
1,Oilseed farming,195,Other plastics product manufacturing,1.0448086600171848E-08
1,Oilseed farming,236,Handtool manufacturing,4.2052283178450869E-10
1,Oilseed farming,279,"Special tool, die, jig, and fixture manufacturing",1.4872681674789192E-11
1,Oilseed farming,293,"Industrial truck, trailer, and stacker manufacturing",1.6526844272218115E-08
1,Oilseed farming,388,Sign manufacturing,4.3773930095435215E-12
1,Oilseed farming,389,"Gasket, packing, and sealing device manufacturing",1.2612024593235263E-09
1,Oilseed farming,395,Wholesale trade,0.00030211554861005532
1,Oilseed farming,397,Retail - Furniture and home furnishings stores,4.9760076696933575E-08
1,Oilseed farming,398,Retail - Electronics and appliance stores,2.6930481878462146E-08
1,Oilseed farming,399,Retail - Building material and garden equipment and supplies stores,4.1269352626236412E-07
1,Oilseed farming,401,Retail - Health and personal care stores,6.7021757986970154E-07
1,Oilseed farming,402,Retail - Gasoline stores,5.1015391064679065E-07
1,Oilseed farming,403,Retail - Clothing and clothing accessories stores,9.3882455223992582E-07
1,Oilseed farming,404,"Retail - Sporting goods, hobby, musical instrument and book stores",2.1449057139431672E-07
1,Oilseed farming,405,Retail - General merchandise stores,2.0647597971681198E-06
1,Oilseed farming,406,Retail - Miscellaneous store retailers,5.4889359852144769E-07
1,Oilseed farming,407,Retail - Nonstore retailers,1.532142303317999E-06
1,Oilseed farming,408,Air transportation,9.7422009408698623E-07
1,Oilseed farming,409,Rail transportation,1.7158214555474923E-05
1,Oilseed farming,410,Water transportation,2.6962432697022639E-06
1,Oilseed farming,411,Truck transportation,3.9712854044074083E-05
1,Oilseed farming,416,Warehousing and storage,7.8304201112606238E-06
1,Oilseed farming,419,Book publishers,9.2787902634966958E-09
1,Oilseed farming,427,Wired telecommunications carriers,1.4128978540597968E-06
1,Oilseed farming,428,Wireless telecommunications carriers (except satellite),2.5146748495597079E-06
1,Oilseed farming,433,Monetary authorities and depository credit intermediation,4.2245116201771946E-05
1,Oilseed farming,434,Nondepository credit intermediation and related activities,2.2467636269156191E-07
1,Oilseed farming,435,Securities and commodity contracts intermediation and brokerage,5.2306185702799543E-07
