Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.2287758588790894,-0.4850301965326751,-0.12398015335925149,-1.837786208771016
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00025476725583549405,-0.00089397769505786609,-0.0011487449508933601
20,21 Mining,0,-0.001183425076917448,-0.00012328017867941341,-0.0013067052555968614
41,22 Utilities,0,0,0,0
52,23 Construction,0,-0.011800282852899654,-0.0025903915741610972,-0.014390674427060751
65,31-33 Manufacturing,0,-0.0044355562337690512,-0.00024113316738915154,-0.0046766894011582034
395,42 Wholesale Trade,-1.2287758588790894,-0.030102678999052581,-0.0056168535450949273,-1.2644953914232369
396,44-45 Retail trade,0,-0.0063143317083664231,-0.023674204860772343,-0.02998853656913877
408,48-49 Transportation & Warehousing,0,-0.12207647749224973,-0.0063975799189354247,-0.12847405741118517
417,51-56 Professional Services,0,-0.26710686217617469,-0.022412900666969937,-0.28951976284314457
472,"61-72 Educational, Health, Recreation Service",0,-0.041755814737410045,-0.062029831752191331,-0.10378564648960137
520,92 Government & non NAICs,0,0,0,0
