Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-0.82018643617630005,-0.16133113658433407,-0.1198372052689853,-1.1013547780296196
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00014202435535172868,-0.0014886605233601705,-0.0016306848787118989
20,21 Mining,0,-0.00053887996833456436,-0.00022926706436330802,-0.00076814703269787235
41,22 Utilities,0,-0.0011334042114163293,-0.00055071569866395494,-0.0016841199100802841
52,23 Construction,0,-0.0034997002804316286,-0.0015202131249321799,-0.0050199134053638085
65,31-33 Manufacturing,0,-0.0022519416042185618,-0.00049362417731109031,-0.0027455657815296541
395,42 Wholesale Trade,-0.82018643617630005,-0.0080703506098669213,-0.002596575217111906,-0.83085336200327886
396,44-45 Retail trade,0,-0.0017317992393481017,-0.020378224357704675,-0.022110023597052785
408,48-49 Transportation & Warehousing,0,-0.046897520938979365,-0.0036395586016931482,-0.050537079540672519
417,51-56 Professional Services,0,-0.073387337821782833,-0.012339368279168721,-0.085726706100951539
472,"61-72 Educational, Health, Recreation Service",0,-0.023678177554604028,-0.076600998224676142,-0.10027917577928018
520,92 Government & non NAICs,0,0,0,0
