Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1440262.8999999999,-282890.806998057,-199278.22417102946,-1922431.9311690864
1,"11 Ag, Forestry, Fish & Hunting",0,-71.131903476090088,-1129.3799812152874,-1200.5118846913777
20,21 Mining,0,-561.52952163176997,-382.86017206981052,-944.38969370158065
41,22 Utilities,0,-6679.7036645173257,-3069.4067294674833,-9749.1103939848108
52,23 Construction,0,-9868.1703661421307,-4993.4435036638497,-14861.61386980598
65,31-33 Manufacturing,0,-9254.7849269630933,-7255.731255971953,-16510.516182935044
395,42 Wholesale Trade,-1440262.8999999999,-19006.212087523891,-6547.5399709605426,-1465816.6520584843
396,44-45 Retail trade,0,-2958.1547137261637,-22442.379696359912,-25400.534410086078
408,48-49 Transportation & Warehousing,0,-40402.430053943412,-5005.2470897124304,-45407.677143655841
417,51-56 Professional Services,0,-155400.10079027302,-87839.153277912657,-243239.25406818578
472,"61-72 Educational, Health, Recreation Service",0,-25163.281907702556,-53523.085310661998,-78686.367218364539
520,92 Government & non NAICs,0,-13525.307062157523,-7089.9971830335617,-20615.304245191084
