Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-448177.15999999997,-67669.725432383741,-62976.335288931296,-578823.22072131501
1,"11 Ag, Forestry, Fish & Hunting",0,-22.943615929259721,-354.46975603640794,-377.41337196566775
20,21 Mining,0,-132.81152454113217,-112.94720065733154,-245.75872519846371
41,22 Utilities,0,-1093.8567340517559,-645.93131876656798,-1739.7880528183239
52,23 Construction,0,-1334.509862339092,-804.16444182690941,-2138.6743041660015
65,31-33 Manufacturing,0,-6483.6012347668493,-3288.6613877149885,-9772.2626224818414
395,42 Wholesale Trade,-448177.15999999997,-4142.9340475845383,-1728.7289523843374,-454048.82299996883
396,44-45 Retail trade,0,-838.02522261730428,-8165.2391605871562,-9003.2643832044614
408,48-49 Transportation & Warehousing,0,-15203.749163164313,-1238.1424863296973,-16441.891649494013
417,51-56 Professional Services,0,-32003.022463295452,-26298.867864069525,-58301.89032736497
472,"61-72 Educational, Health, Recreation Service",0,-6414.2715640940405,-20339.182720558376,-26753.45428465242
520,92 Government & non NAICs,0,0,0,0
