Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-308273.81,-60553.006072653559,-51629.581955094916,-420456.39802774845
1,"11 Ag, Forestry, Fish & Hunting",0,-42.140281830861305,-267.75774878428768,-309.89803061514903
20,21 Mining,0,-493.27694752445257,-333.42534783857542,-826.70229536302804
41,22 Utilities,0,-4412.1044689369101,-2316.8766182380327,-6728.9810871749423
52,23 Construction,0,-1032.9324239934808,-790.53769517387605,-1823.4701191673571
65,31-33 Manufacturing,0,-404.38210225233939,-221.65998892087657,-626.04209117321625
395,42 Wholesale Trade,-308273.81,-3624.563918149448,-1358.6540966328535,-313257.02801478229
396,44-45 Retail trade,0,-577.74596250686693,-6274.5720331435805,-6852.3179956504464
408,48-49 Transportation & Warehousing,0,-8101.7726122368194,-1312.8974307138001,-9414.67004295062
417,51-56 Professional Services,0,-36010.963144090005,-22054.145597677176,-58065.108741767173
472,"61-72 Educational, Health, Recreation Service",0,-5402.1679431310631,-16343.995084751285,-21746.163027882347
520,92 Government & non NAICs,0,-450.95626800131055,-355.06031322057692,-806.01658122188746
