Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-50167.641000000003,-7624.954831947367,-2711.8595079640604,-60504.45533991143
1,"11 Ag, Forestry, Fish & Hunting",0,-1.3033359414222323,-13.702671526825984,-15.006007468248219
20,21 Mining,0,-1.1577807176230137,-0.88947260435352349,-2.0472533219765374
41,22 Utilities,0,-60.838256309119345,-13.41793253169476,-74.256188840814104
52,23 Construction,0,-324.90117436621875,-55.212940371216177,-380.11411473743493
65,31-33 Manufacturing,0,-23.063379738866985,-18.32372940605098,-41.387109144917964
395,42 Wholesale Trade,-50167.641000000003,-219.91904526865255,-33.500233484672989,-50421.060278753328
396,44-45 Retail trade,0,-102.48166537420488,-427.01775170964862,-529.49941708385347
408,48-49 Transportation & Warehousing,0,-1369.7845397013036,-30.388514017263105,-1400.1730537185667
417,51-56 Professional Services,0,-4419.3312969528015,-1343.4666111687222,-5762.7979081215244
472,"61-72 Educational, Health, Recreation Service",0,-1102.1743575771545,-775.9396511436122,-1878.1140087207662
520,92 Government & non NAICs,0,0,0,0
