Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-313999.75,-58375.310232031145,-40985.252454692192,-413360.31268672331
1,"11 Ag, Forestry, Fish & Hunting",0,-20.961930699755481,-151.95534645906506,-172.91727715882053
20,21 Mining,0,-84.019949675289539,-28.717880911013509,-112.73783058630305
41,22 Utilities,0,-2326.0592841297621,-940.47710663805458,-3266.5363907678166
52,23 Construction,0,-1953.430581138633,-686.15713094945193,-2639.587712088085
65,31-33 Manufacturing,0,-222.35250065482279,-85.402767159388659,-307.75526781421149
395,42 Wholesale Trade,-313999.75,-8718.8880167007446,-2438.8083216130299,-325157.44633831375
396,44-45 Retail trade,0,-911.15203787312726,-5634.4832164580675,-6545.635254331195
408,48-49 Transportation & Warehousing,0,-16062.879857455995,-1271.4462990040397,-17334.326156460036
417,51-56 Professional Services,0,-21494.264327682016,-15018.822155409931,-36513.086483091938
472,"61-72 Educational, Health, Recreation Service",0,-6581.3017460209949,-14728.982230090154,-21310.283976111146
520,92 Government & non NAICs,0,0,0,0
