Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-89368.429999999993,-16564.203475626789,-10253.598938549207,-116186.23241417599
1,"11 Ag, Forestry, Fish & Hunting",0,-1.8110117567142592,-4.3612724553849143,-6.1722842120991741
20,21 Mining,0,-65.771766734065466,-30.380464972713146,-96.152231706778622
41,22 Utilities,0,-482.51587002584995,-208.25167332177188,-690.76754334762177
52,23 Construction,0,-338.69309931257214,-119.86291930198901,-458.55601861456114
65,31-33 Manufacturing,0,-17.89590439517967,-13.769397759707397,-31.665302154887069
395,42 Wholesale Trade,-89368.429999999993,-1109.6841141259647,-297.8586453616503,-90775.972759487602
396,44-45 Retail trade,0,-173.17677585767228,-1330.5009882404461,-1503.6777640981184
408,48-49 Transportation & Warehousing,0,-3866.1610293781059,-310.90035226958724,-4177.0613816476925
417,51-56 Professional Services,0,-6061.5668333953199,-3864.6286732439908,-9926.1955066393111
472,"61-72 Educational, Health, Recreation Service",0,-2012.5439620090203,-3392.2106670690864,-5404.7546290781056
520,92 Government & non NAICs,0,-2434.3831086363271,-680.87388455287953,-3115.2569931892067
