Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-0.70781439542770386,-0.19106950783244917,-0.10288354965222318,-1.0017674529123761
1,"11 Ag, Forestry, Fish & Hunting",0,-7.6268344699247277E-05,-0.00055786085701923962,-0.00063412920171848695
20,21 Mining,0,-0.0001674892873048347,-4.3275752701767717E-05,-0.00021076504000660241
41,22 Utilities,0,-0.0010243241775524364,-0.00035636014641731491,-0.0013806843239697513
52,23 Construction,0,-0.0057418906965901297,-0.0013524727552972069,-0.0070943634518873359
65,31-33 Manufacturing,0,-0.00012309969601999985,-7.0976926910679226E-05,-0.00019407662293067905
395,42 Wholesale Trade,-0.70781439542770386,-0.0066429999220026931,-0.0015722085158082727,-0.71602960386551484
396,44-45 Retail trade,0,-0.0036503442729300694,-0.022799846407394981,-0.026450190680325055
408,48-49 Transportation & Warehousing,0,-0.025717479576643498,-0.0013011134538406721,-0.027018593030484171
417,51-56 Professional Services,0,-0.11126123978667077,-0.019276694123325912,-0.13053793390999671
472,"61-72 Educational, Health, Recreation Service",0,-0.036664372072035496,-0.055552740713507139,-0.092217112785542676
520,92 Government & non NAICs,0,0,0,0
