Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-232588.57999999999,-70171.449039090206,-21343.927605680903,-324103.9566447711
1,"11 Ag, Forestry, Fish & Hunting",0,-7.8341145242292773,-51.098240393583126,-58.932354917812432
20,21 Mining,0,-321.51855331651109,-73.60836953206956,-395.1269228485807
41,22 Utilities,0,-621.69180530414451,-154.7550266135882,-776.44683191773265
52,23 Construction,0,-1373.2562140265013,-329.94759326252631,-1703.2038072890275
65,31-33 Manufacturing,0,-59.341639502821138,-9.9981163660363634,-69.339755868857537
395,42 Wholesale Trade,-232588.57999999999,-3687.9863980960799,-798.15181815919334,-237074.71821625525
396,44-45 Retail trade,0,-323.0974145883693,-1717.9602286582526,-2041.0576432466221
408,48-49 Transportation & Warehousing,0,-7110.0321551102297,-354.55752806970565,-7464.5896831799355
417,51-56 Professional Services,0,-41922.183308243337,-10362.41555176658,-52284.598860009915
472,"61-72 Educational, Health, Recreation Service",0,-3905.0289609454417,-5360.3349291103686,-9265.363890055809
520,92 Government & non NAICs,0,-10839.478475432545,-2131.100203748998,-12970.578679181543
