Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-70669.656000000003,-12483.149232482339,-3346.3908257403705,-86499.196058222704
1,"11 Ag, Forestry, Fish & Hunting",0,-3.1140231437622266,-9.0008495335434073,-12.114872677305634
20,21 Mining,0,-41.8039519359832,-8.8263335138171861,-50.630285449800397
41,22 Utilities,0,0,0,0
52,23 Construction,0,-578.45009860770153,-69.729296006369495,-648.17939461407104
65,31-33 Manufacturing,0,-38.301288627188391,-2.5602533532605314,-40.861541980448926
395,42 Wholesale Trade,-70669.656000000003,-1041.3499090862315,-117.25388507084159,-71828.259794157071
396,44-45 Retail trade,0,-177.25188425838377,-454.88470925056203,-632.13659350894579
408,48-49 Transportation & Warehousing,0,-2463.1782667298121,-106.21144689362987,-2569.3897136234418
417,51-56 Professional Services,0,-6836.8234287256819,-1533.5997815665646,-8370.4232102922451
472,"61-72 Educational, Health, Recreation Service",0,-1302.8763813675964,-1044.3242705517819,-2347.2006519193783
520,92 Government & non NAICs,0,0,0,0
