Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-120498.47,-24612.00776715454,-7368.9987870741697,-152479.47655422872
1,"11 Ag, Forestry, Fish & Hunting",0,-5.2733950411851502,-13.568175512968223,-18.841570554153371
20,21 Mining,0,-67.161946902156586,-15.149006363970063,-82.310953266126646
41,22 Utilities,0,-267.21214730572888,-62.19913657510606,-329.41128388083496
52,23 Construction,0,-1015.7099129064675,-156.19088403467401,-1171.9007969411416
65,31-33 Manufacturing,0,-37.418726370570525,-6.0350219735225341,-43.453748344093057
395,42 Wholesale Trade,-120498.47,-3163.6025354135054,-510.56078651859264,-124172.6333219321
396,44-45 Retail trade,0,-272.0395641802096,-857.74927760489709,-1129.7888417851066
408,48-49 Transportation & Warehousing,0,-7919.3649547574551,-159.59416753547825,-8078.959122292933
417,51-56 Professional Services,0,-10245.189711800254,-3454.8191333117852,-13700.008845112041
472,"61-72 Educational, Health, Recreation Service",0,-1619.0348724770038,-2133.1331976431752,-3752.1680701201776
520,92 Government & non NAICs,0,0,0,0
