Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.5596067905426025,-0.55589378666567602,-0.46573938529342918,-2.5812399625017073
1,"11 Ag, Forestry, Fish & Hunting",0,-9.8488350270079281E-05,-0.00048722158327991718,-0.00058570993354999643
20,21 Mining,0,-0.00019868259003738347,-0.00017980940849476957,-0.00037849199853215307
41,22 Utilities,0,-0.0007527581560744939,-0.00051753949253853298,-0.0012702976486130267
52,23 Construction,0,-0.010234706795110097,-0.0052155529652297026,-0.015450259760339801
65,31-33 Manufacturing,0,-0.0048465161622842333,-0.00046185196302831767,-0.0053083681253125537
395,42 Wholesale Trade,-1.5596067905426025,-0.017241813684194165,-0.0064854139804377793,-1.5833340182072344
396,44-45 Retail trade,0,-0.010223163244406378,-0.098283131040404523,-0.10850629428481089
408,48-49 Transportation & Warehousing,0,-0.10652642062615364,-0.011212220124589176,-0.11773864075074281
417,51-56 Professional Services,0,-0.31213031226097404,-0.076354117877978273,-0.38848443013895223
472,"61-72 Educational, Health, Recreation Service",0,-0.093640924796171476,-0.26654252685744817,-0.36018345165361965
520,92 Government & non NAICs,0,0,0,0
