Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-4.1887717247009277,-1.6036620910568573,-1.449352765237844,-7.2417865809956279
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00033437273019095831,-0.0051456432192498874,-0.0054800159494408441
20,21 Mining,0,-0.0011289245076425212,-0.0011215960981195202,-0.002250520605762041
41,22 Utilities,0,-0.0032561455020997496,-0.0029576385118546076,-0.0062137840139543576
52,23 Construction,0,-0.026078231775426303,-0.014534529399570341,-0.040612761174996639
65,31-33 Manufacturing,0,-0.015979316180036975,-0.0020727440609370298,-0.018052060240974006
395,42 Wholesale Trade,-4.1887717247009277,-0.052540607787342451,-0.025043419418050706,-4.2663557519063211
396,44-45 Retail trade,0,-0.023489847740388897,-0.28361558490964439,-0.30710543265003332
408,48-49 Transportation & Warehousing,0,-0.28011255682110398,-0.031436783089386751,-0.31154933991049066
417,51-56 Professional Services,0,-1.0197824120182184,-0.29763009020312464,-1.3174125022213428
472,"61-72 Educational, Health, Recreation Service",0,-0.18095967599440707,-0.78579473632790608,-0.96675441232231318
520,92 Government & non NAICs,0,0,0,0
