Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-162194.17000000001,-15628.637757749581,-14367.055283466645,-192189.86304121625
1,"11 Ag, Forestry, Fish & Hunting",0,-12.28522383823786,-122.61448988198379,-134.89971372022166
20,21 Mining,0,-82.25604835961478,-35.623152487993806,-117.87920084760859
41,22 Utilities,0,-1442.8799894126948,-698.76802042014742,-2141.648009832842
52,23 Construction,0,-683.85468356355807,-309.14192693451992,-992.99661049807787
65,31-33 Manufacturing,0,-300.24366175082559,-211.52797140039175,-511.77163315121726
395,42 Wholesale Trade,-162194.17000000001,-1595.9345085585082,-513.48004484343278,-164303.58455340195
396,44-45 Retail trade,0,-119.19450148370513,-1402.5213388915365,-1521.715840375241
408,48-49 Transportation & Warehousing,0,-3705.219467244825,-388.96486934936189,-4094.1843365941872
417,51-56 Professional Services,0,-6074.1637067761121,-5652.507453103517,-11726.67115987963
472,"61-72 Educational, Health, Recreation Service",0,-1612.6059667615,-5031.9060161537609,-6644.5119829152618
520,92 Government & non NAICs,0,0,0,0
