Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-383858.71999999997,-65049.812889410518,-56221.260922469548,-505129.79381187999
1,"11 Ag, Forestry, Fish & Hunting",0,-31.729099167399667,-350.01106431141307,-381.74016347881275
20,21 Mining,0,-65.221750236120542,-49.463155904642377,-114.68490614076292
41,22 Utilities,0,-3706.5052161130398,-2102.350348031764,-5808.8555641448038
52,23 Construction,0,-1896.277448716897,-879.0256323357429,-2775.3030810526398
65,31-33 Manufacturing,0,-8256.5864247536338,-792.03866679631244,-9048.6250915499422
395,42 Wholesale Trade,-383858.71999999997,-4009.3123281288426,-1516.5019345462654,-389384.53426267509
396,44-45 Retail trade,0,-948.40889048523798,-6843.9516831085812,-7792.3605735938199
408,48-49 Transportation & Warehousing,0,-12501.870449098489,-1578.2267842175695,-14080.097233316059
417,51-56 Professional Services,0,-25044.529532444998,-20329.275930042022,-45373.805462487035
472,"61-72 Educational, Health, Recreation Service",0,-5877.0774171101029,-20182.677248133237,-26059.754665243341
520,92 Government & non NAICs,0,-2712.2943331557512,-1597.7384750419956,-4310.0328081977468
