Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-3.7194812297821045,-1.6250469688384894,-0.82599038241126499,-6.1705185810318595
1,"11 Ag, Forestry, Fish & Hunting",0,-0.00065316100074979257,-0.0084988169541025567,-0.0091519779548523503
20,21 Mining,0,-0.0017714940566169019,-0.0013144770292637343,-0.0030859710858806362
41,22 Utilities,0,-0.0044707488531714381,-0.002902490541341732,-0.0073732393945131697
52,23 Construction,0,-0.031560583348213163,-0.01432716914500878,-0.045887752493221946
65,31-33 Manufacturing,0,-0.0061472761630603388,-0.0018553507370663921,-0.0080026269001267306
395,42 Wholesale Trade,-3.7194812297821045,-0.085002700309346854,-0.028795409284474712,-3.8332793393759261
396,44-45 Retail trade,0,-0.023843474834211679,-0.17560464375633259,-0.19944811859054426
408,48-49 Transportation & Warehousing,0,-0.30305161242680784,-0.028851633552411007,-0.33190324597921894
417,51-56 Professional Services,0,-1.0187139621173997,-0.1913373807213076,-1.2100513428387072
472,"61-72 Educational, Health, Recreation Service",0,-0.14423928293123092,-0.36816006944250379,-0.51239935237373468
520,92 Government & non NAICs,0,-0.0055926727976808198,-0.0043429412474522092,-0.0099356140451330281
