Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.6508713960647583,-0.59348087542157035,-0.21841536653809152,-2.4627676380244199
1,"11 Ag, Forestry, Fish & Hunting",0,-0.0002184859460476915,-0.0011110202728436798,-0.0013295062188913712
20,21 Mining,0,-0.0016122943278777378,-0.00054529092666106551,-0.0021575852545388033
41,22 Utilities,0,-0.0011174148573400763,-0.00088351589560119973,-0.0020009307529412759
52,23 Construction,0,-0.013863225750219886,-0.0033449927846183058,-0.017208218534838192
65,31-33 Manufacturing,0,-0.00070528462750013587,-9.1252968083783289E-05,-0.00079653759558391914
395,42 Wholesale Trade,-1.6508713960647583,-0.051008779418666682,-0.0090738119199377364,-1.7109539874033628
396,44-45 Retail trade,0,-0.0095372405066418784,-0.03516946750112341,-0.044706708007765286
408,48-49 Transportation & Warehousing,0,-0.12282642876870423,-0.0060112507691470404,-0.12883767953785125
417,51-56 Professional Services,0,-0.31262510309423863,-0.041607307790801948,-0.35423241088504065
472,"61-72 Educational, Health, Recreation Service",0,-0.079966618124333505,-0.12057745570927336,-0.20054407383360681
520,92 Government & non NAICs,0,0,0,0
