Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-178109.22,-43154.059424147745,-19939.091227406443,-241202.37065155417
1,"11 Ag, Forestry, Fish & Hunting",0,-9.2146164213022193,-54.173958799456216,-63.388575220758433
20,21 Mining,0,-74.584573319161436,-34.115419723042891,-108.69999304220431
41,22 Utilities,0,-1062.7303262391779,-387.38148068842207,-1450.1118069276001
52,23 Construction,0,-1597.8824378378224,-458.79757181044931,-2056.6800096482716
65,31-33 Manufacturing,0,-212.61488041151006,-67.68335886579554,-280.29823927730564
395,42 Wholesale Trade,-178109.22,-2165.0337045407214,-506.21452813154468,-180780.46823267225
396,44-45 Retail trade,0,-548.36943623925447,-2722.5322890884363,-3270.9017253276907
408,48-49 Transportation & Warehousing,0,-10871.71771013328,-497.61551547346323,-11369.333225606744
417,51-56 Professional Services,0,-22028.097129346581,-9269.6027448983423,-31297.699874244918
472,"61-72 Educational, Health, Recreation Service",0,-4583.8146096589317,-5940.9743599274916,-10524.788969586425
520,92 Government & non NAICs,0,0,0,0
