Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-283193.40999999997,-49604.876964670635,-39333.828902873589,-372132.1158675442
1,"11 Ag, Forestry, Fish & Hunting",0,-15.744641768708888,-69.603970425448423,-85.348612194157312
20,21 Mining,0,-39.119106391198507,-19.990694840302279,-59.109801231500782
41,22 Utilities,0,-3005.9305053534899,-1376.6557812126503,-4382.5862865661402
52,23 Construction,0,-1616.9537841480685,-692.40711393579022,-2309.3608980838585
65,31-33 Manufacturing,0,-637.10128313445978,-203.16894080205148,-840.27022393651134
395,42 Wholesale Trade,-283193.40999999997,-3626.9288067042944,-1111.359562087632,-287931.6983687919
396,44-45 Retail trade,0,-692.53106351965573,-5291.1152240876427,-5983.6462876072983
408,48-49 Transportation & Warehousing,0,-9475.9917038135191,-336.71862774934812,-9812.7103315628665
417,51-56 Professional Services,0,-26579.238520924049,-16261.31610363087,-42840.554624554941
472,"61-72 Educational, Health, Recreation Service",0,-3915.3375489131895,-13971.492884101857,-17886.830433015031
520,92 Government & non NAICs,0,0,0,0
