Impact Detail for  Output ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-475861.63,-118368.13997172649,-81635.648220798044,-675865.41819252446
1,"11 Ag, Forestry, Fish & Hunting",0,-20.978670631047116,-125.89742259282714,-146.87609322387431
20,21 Mining,0,-853.04679659603414,-403.35210899913108,-1256.3989055951654
41,22 Utilities,0,-339.95348366414663,-206.08951865804175,-546.04300232218839
52,23 Construction,0,-3131.050995876652,-1542.1312109854396,-4673.1822068620913
65,31-33 Manufacturing,0,-1161.2590252635566,-920.37719139779699,-2081.6362166613535
395,42 Wholesale Trade,-475861.63,-4613.5037713813945,-1763.4221865128336,-482238.55595789425
396,44-45 Retail trade,0,-952.25108351295216,-8851.3256156202115,-9803.576699133162
408,48-49 Transportation & Warehousing,0,-14943.938502457339,-2102.8166532975633,-17046.755155754901
417,51-56 Professional Services,0,-72818.971455746665,-37006.706946201739,-109825.6784019484
472,"61-72 Educational, Health, Recreation Service",0,-7526.0300210767809,-23868.087351554368,-31394.11737263115
520,92 Government & non NAICs,0,-12007.156165519915,-4845.4420149780872,-16852.598180498004
