Impact Detail for  Employment ,,,,,
Sector,Description,Direct,Indirect,Induced,Total
0,Total,-1.4928338527679443,-0.44077458075614062,-0.31668220469453168,-2.2502906382186163
1,"11 Ag, Forestry, Fish & Hunting",0,-8.4359193316522481E-05,-0.00041693046755434207,-0.00050128966087086447
20,21 Mining,0,-0.0002830498530844965,-0.00020894003964000798,-0.00049198989272450442
41,22 Utilities,0,0,0,0
52,23 Construction,0,-0.003836211200617399,-0.0017816951545471076,-0.0056179063551645069
65,31-33 Manufacturing,0,-0.0015019733400865553,-0.00017752224766643879,-0.0016794955877529939
395,42 Wholesale Trade,-1.4928338527679443,-0.024930191090900888,-0.009294400015850187,-1.5270584438746953
396,44-45 Retail trade,0,-0.0046649947611690154,-0.05967539541264865,-0.064340390173817666
408,48-49 Transportation & Warehousing,0,-0.065765815174296194,-0.0072569862252687472,-0.073022801399564935
417,51-56 Professional Services,0,-0.21223683135835259,-0.051080565231455745,-0.26331739658980829
472,"61-72 Educational, Health, Recreation Service",0,-0.081876439741046303,-0.1690846652974102,-0.25096110503845642
520,92 Government & non NAICs,0,-0.04559471504327068,-0.017705104602490255,-0.063299819645760938
